Energy,Transmission,DOS
-2.452452452452452469e+00,7.279655492049348364e-01,1.468580763741110129e+00
-2.432432432432432456e+00,7.119417434656127863e-01,1.422271809848048463e+00
-2.412412412412412444e+00,6.910938421781919194e-01,1.426226289839289452e+00
-2.392392392392392431e+00,6.664518049798002775e-01,1.449873892671655451e+00
-2.372372372372372418e+00,6.381084199904283327e-01,1.485362112771305698e+00
-2.352352352352352405e+00,6.058509123830455589e-01,1.530307616340484511e+00
-2.332332332332332392e+00,5.693446967860279484e-01,1.584109613544804951e+00
-2.312312312312312379e+00,5.282226981709263747e-01,1.646836939035619007e+00
-2.292292292292292366e+00,4.821637895093625614e-01,1.718761829305538447e+00
-2.272272272272272353e+00,4.309927885864968666e-01,1.800058896715294621e+00
-2.252252252252252340e+00,3.748216313784417109e-01,1.890509224518839737e+00
-2.232232232232232327e+00,3.142436980807320479e-01,1.989144349472824258e+00
-2.212212212212212314e+00,2.505783926006838747e-01,2.093815667545583459e+00
-2.192192192192192302e+00,1.861315584346028840e-01,2.200736631187082182e+00
-2.172172172172172289e+00,1.243842776582574777e-01,2.304138193887168118e+00
-2.152152152152152276e+00,6.996004516655345007e-02,2.396287253127481698e+00
-2.132132132132132263e+00,2.819445900559459234e-02,2.468168326057546214e+00
-2.112112112112112250e+00,4.219725472963042553e-03,2.510989845365418027e+00
-2.092092092092092237e+00,1.721961478307121492e-03,2.518269290225760404e+00
-2.072072072072072224e+00,2.182899499959792267e-02,2.487741004219380159e+00
-2.052052052052052211e+00,6.267905566226227021e-02,2.422153976180949186e+00
-2.032032032032032198e+00,1.199253320377631216e-01,2.328501815153336985e+00
-2.012012012012012185e+00,1.879220318452058391e-01,2.216079825907584677e+00
-1.991991991991991284e+00,2.610237526794058627e-01,2.094309583582724787e+00
-1.971971971971971271e+00,3.345170081135921958e-01,1.971148158174600207e+00
-1.951951951951951258e+00,4.050209015360134446e-01,1.852375597631822801e+00
-1.931931931931931246e+00,4.704616571445098816e-01,1.741601432275846850e+00
-1.911911911911911233e+00,5.298208178672867419e-01,1.640662311470468593e+00
-1.891891891891891220e+00,5.828240274322079584e-01,1.550130865165049387e+00
-1.871871871871871207e+00,6.296641171242203239e-01,1.469775461519166049e+00
-1.851851851851851194e+00,6.707919753978204280e-01,1.398911232251220715e+00
-1.831831831831831181e+00,7.067748149024724036e-01,1.336640389699293774e+00
-1.811811811811811168e+00,7.382081381957746880e-01,1.282003204481911185e+00
-1.791791791791791155e+00,7.656656647025172902e-01,1.234065208018548576e+00
-1.771771771771771142e+00,7.896740233897249217e-01,1.191962404636345507e+00
-1.751751751751751129e+00,8.107025940583074686e-01,1.154920537229273014e+00
-1.731731731731731116e+00,8.291620445755785163e-01,1.122259264585159677e+00
-1.711711711711711104e+00,8.454074775083997295e-01,1.093388184720368583e+00
-1.691691691691691091e+00,8.597437179023240672e-01,1.067798931346093827e+00
-1.671671671671671078e+00,8.724313197836135458e-01,1.045055807492157207e+00
-1.651651651651651065e+00,8.836925174659984172e-01,1.024786318609478331e+00
-1.631631631631631052e+00,8.937167360223851054e-01,1.006672302222374027e+00
-1.611611611611611039e+00,9.026654996671248377e-01,9.904419627622260691e-01
-1.591591591591591026e+00,9.106767009889724651e-01,9.758629022025122612e-01
-1.571571571571571013e+00,9.178682585045945252e-01,9.627361214010053958e-01
-1.551551551551551000e+00,9.243412199538846297e-01,9.508909111928373070e-01
-1.531531531531530987e+00,9.301823793258587880e-01,9.401805303875763187e-01
-1.511511511511510975e+00,9.354664758106006062e-01,9.304785644212568707e-01
-1.491491491491490962e+00,9.402580379647735853e-01,9.216758644194306127e-01
-1.471471471471470949e+00,9.446129293250391523e-01,9.136779766378100298e-01
-1.451451451451450936e+00,9.485796441295237802e-01,9.064029837796430122e-01
-1.431431431431430923e+00,9.522003945428316740e-01,8.997796910223817557e-01
-1.411411411411410910e+00,9.555120242123934515e-01,8.937460999874407008e-01
-1.391391391391390897e+00,9.585467772464029146e-01,8.882481230647651937e-01
-1.371371371371370884e+00,9.613329467995959110e-01,8.832384984073441414e-01
-1.351351351351350871e+00,9.638954233203043120e-01,8.786758726099942463e-01
-1.331331331331330858e+00,9.662561590622598118e-01,8.745240237062005262e-01
-1.311311311311310845e+00,9.684345626018948661e-01,8.707512017983833896e-01
-1.291291291291290833e+00,9.704478347363600932e-01,8.673295685200665961e-01
-1.271271271271270820e+00,9.723112551868482445e-01,8.642347197409346871e-01
-1.251251251251250807e+00,9.740384279256308897e-01,8.614452785800351675e-01
-1.231231231231230794e+00,9.756414916227927892e-01,8.589425479850197886e-01
-1.211211211211210781e+00,9.771313006196153950e-01,8.567102139474943590e-01
-1.191191191191190768e+00,9.785175809379311751e-01,8.547340919244285073e-01
-1.171171171171170755e+00,9.798090650940878277e-01,8.530019102791881469e-01
-1.151151151151150742e+00,9.810136088738904414e-01,8.515031255897221873e-01
-1.131131131131130729e+00,9.821382927181759870e-01,8.502287655338147676e-01
-1.111111111111110716e+00,9.831895099482744760e-01,8.491712957835687581e-01
-1.091091091091090703e+00,9.841730437112512497e-01,8.483245079492502949e-01
-1.071071071071070691e+00,9.850941342339278872e-01,8.476834261276139371e-01
-1.051051051051050678e+00,9.859575377318468004e-01,8.472442300494453793e-01
-1.031031031031030665e+00,9.867675781162413839e-01,8.470041932002498886e-01
-1.011011011011010652e+00,9.875281924718436466e-01,8.469616346188284517e-01
-9.909909909909906389e-01,9.882429711353291069e-01,8.471158833718416270e-01
-9.709709709709706260e-01,9.889151930837616344e-01,8.474672549674153732e-01
-9.509509509509506131e-01,9.895478572407361284e-01,8.480170392153677517e-01
-9.309309309309306002e-01,9.901437102220778108e-01,8.487674992738403201e-01
-9.109109109109105873e-01,9.907052709699295523e-01,8.497218818480548608e-01
-8.908908908908905744e-01,9.912348526623311340e-01,8.508844387348563076e-01
-8.708708708708705615e-01,9.917345822326416593e-01,8.522604601428884763e-01
-8.508508508508505486e-01,9.922064177882167213e-01,8.538563204710709620e-01
-8.308308308308305357e-01,9.926521641793454309e-01,8.556795375061005959e-01
-8.108108108108105228e-01,9.930734869365775985e-01,8.577388463132056273e-01
-7.907907907907905098e-01,9.934719247662394670e-01,8.600442894554523043e-01
-7.707707707707704969e-01,9.938489007697480782e-01,8.626073256005277745e-01
-7.507507507507504840e-01,9.942057325312481098e-01,8.654409590783177508e-01
-7.307307307307304711e-01,9.945436412001796844e-01,8.685598935614832206e-01
-7.107107107107104582e-01,9.948637596795317783e-01,8.719807137839700184e-01
-6.906906906906904453e-01,9.951671400170989390e-01,8.757221001280064421e-01
-6.706706706706704324e-01,9.954547600851586520e-01,8.798050820485774359e-01
-6.506506506506504195e-01,9.957275296237118045e-01,8.842533377321307730e-01
-6.306306306306304066e-01,9.959862957134004713e-01,8.890935491913412037e-01
-6.106106106106103937e-01,9.962318477362819280e-01,8.943558242982136974e-01
-5.905905905905903808e-01,9.964649218756989058e-01,9.000742002134318742e-01
-5.705705705705703679e-01,9.966862052002147809e-01,9.062872464987354881e-01
-5.505505505505503550e-01,9.968963393710639220e-01,9.130387912022238650e-01
-5.305305305305303420e-01,9.970959240075358831e-01,9.203787998030207307e-01
-5.105105105105103291e-01,9.972855197399834726e-01,9.283644456825780322e-01
-4.904904904904903162e-01,9.974656509758788037e-01,9.370614225971766187e-01
-4.704704704704703033e-01,9.976368083999545000e-01,9.465455656757363334e-01
-4.504504504504502904e-01,9.977994512251341375e-01,9.569048695375877989e-01
-4.304304304304302775e-01,9.979540092063596823e-01,9.682420228568553444e-01
-4.104104104104102646e-01,9.981008844240162325e-01,9.806776220745829775e-01
-3.903903903903902517e-01,9.982404528373469699e-01,9.943542890818111157e-01
-3.703703703703702388e-01,9.983730655998932502e-01,1.009442008102045207e+00
-3.503503503503502259e-01,9.984990501178792055e-01,1.026145130887099688e+00
-3.303303303303302130e-01,9.986187108164250592e-01,1.044711701463954645e+00
-3.103103103103102001e-01,9.987323295546874924e-01,1.065446063357700979e+00
-2.902902902902901872e-01,9.988401655944108004e-01,1.088726204325005664e+00
-2.702702702702701743e-01,9.989424549675705034e-01,1.115028091352013861e+00
-2.502502502502501613e-01,9.990394089916496689e-01,1.144960580727734767e+00
-2.302302302302301484e-01,9.991312115137878092e-01,1.179316788459369825e+00
-2.102102102102101355e-01,9.992180141656107351e-01,1.219151935288065314e+00
-1.901901901901901226e-01,9.992999283490773266e-01,1.265905429621700717e+00
-1.701701701701701097e-01,9.993770115635973728e-01,1.321600275486977338e+00
-1.501501501501500968e-01,9.994492433474229109e-01,1.389185141948476199e+00
-1.301301301301300839e-01,9.995164807961474107e-01,1.473157625441095187e+00
-1.101101101101100710e-01,9.995783703580550794e-01,1.580789720562863376e+00
-9.009009009009005808e-02,9.996341551906829936e-01,1.724789770733934580e+00
-7.007007007007004518e-02,9.996821929855765898e-01,1.929932680870413142e+00
-5.005005005005003227e-02,9.997184746051599458e-01,2.253281648128951264e+00
-3.003003003003001936e-02,9.997301509281824039e-01,2.871042634821091344e+00
-1.001001001001000645e-02,9.996266801903523902e-01,4.921815379200508822e+00
1.001001001001000645e-02,9.882723738592711360e-01,4.800692722618705055e+00
3.003003003003001936e-02,9.956592039262750493e-01,2.818151217361961614e+00
5.005005005005003227e-02,9.972168161263095243e-01,2.210812614668186349e+00
7.007007007007004518e-02,9.979009037755448563e-01,1.890992329635881264e+00
9.009009009009005808e-02,9.982886091314627786e-01,1.687241974189405136e+00
1.101101101101100710e-01,9.985401654861703058e-01,1.543718899844320536e+00
1.301301301301300839e-01,9.987178768029483233e-01,1.436099425154503173e+00
1.501501501501500968e-01,9.988510424396376264e-01,1.351878727351923049e+00
1.701701701701701097e-01,9.989552631242351044e-01,1.283888914232466094e+00
1.901901901901901226e-01,9.990396105734500320e-01,1.227690424690499826e+00
2.102102102102101355e-01,9.991097194319999986e-01,1.180368996034392381e+00
2.302302302302301484e-01,9.991692736157853361e-01,1.139922956661919340e+00
2.502502502502501613e-01,9.992207825576078228e-01,1.104926559608069958e+00
2.702702702702701743e-01,9.992660140615636788e-01,1.074333529214860805e+00
2.902902902902901872e-01,9.993062488688502221e-01,1.047356681895020181e+00
3.103103103103102001e-01,9.993424371261441230e-01,1.023391107008859269e+00
3.303303303303302130e-01,9.993752982055899015e-01,1.001963436776891703e+00
3.503503503503502259e-01,9.994053864446954538e-01,9.826973480416604234e-01
3.703703703703702388e-01,9.994331356499920327e-01,9.652894988767319884e-01
3.903903903903902517e-01,9.994588899576875018e-01,9.494923667565560166e-01
4.104104104104102646e-01,9.994829256918862370e-01,9.351017666184223698e-01
4.304304304304302775e-01,9.995054671403098556e-01,9.219476130823603954e-01
4.504504504504502904e-01,9.995266981328732037e-01,9.098869761926655642e-01
4.704704704704703033e-01,9.995467706688965226e-01,8.987987874430848345e-01
4.904904904904903162e-01,9.995658114333350053e-01,8.885797522816212268e-01
5.105105105105103291e-01,9.995839267796463590e-01,8.791411574514649274e-01
5.305305305305303420e-01,9.996012065831190174e-01,8.704063508009037831e-01
5.505505505505503550e-01,9.996177272513644407e-01,8.623087325642342371e-01
5.705705705705703679e-01,9.996335540984819801e-01,8.547901399793624844e-01
5.905905905905903808e-01,9.996487432335097179e-01,8.477995374871861722e-01
6.106106106106103937e-01,9.996633430744430449e-01,8.412919465811692366e-01
6.306306306306304066e-01,9.996773955708257997e-01,8.352275652487387569e-01
6.506506506506504195e-01,9.996909371976203662e-01,8.295710386254001589e-01
6.706706706706704324e-01,9.997039997680308154e-01,8.242908511685578254e-01
6.906906906906904453e-01,9.997166111019715196e-01,8.193588171828041222e-01
7.107107107107104582e-01,9.997287955785667535e-01,8.147496514756775721e-01
7.307307307307304711e-01,9.997405745948696465e-01,8.104406057068951341e-01
7.507507507507504840e-01,9.997519669482272109e-01,8.064111589121724100e-01
7.707707707707704969e-01,9.997629891561028437e-01,8.026427529504976954e-01
7.907907907907905098e-01,9.997736557243463995e-01,7.991185653989451021e-01
8.108108108108105228e-01,9.997839793727112401e-01,7.958233138183011812e-01
8.308308308308305357e-01,9.997939712247125854e-01,7.927430864227601459e-01
8.508508508508505486e-01,9.998036409675636893e-01,7.898651950729529414e-01
8.708708708708705615e-01,9.998129969868359002e-01,7.871780472228729897e-01
8.908908908908905744e-01,9.998220464796586660e-01,7.846710340255692584e-01
9.109109109109105873e-01,9.998307955495335797e-01,7.823344322685036323e-01
9.309309309309306002e-01,9.998392492853331870e-01,7.801593181896614437e-01
9.509509509509506131e-01,9.998474118265481270e-01,7.781374915370872225e-01
9.709709709709706260e-01,9.998552864164926834e-01,7.762614084910706147e-01
9.909909909909906389e-01,9.998628754448612987e-01,7.745241222804242209e-01
1.011011011011010652e+00,9.998701804807881288e-01,7.729192305005345709e-01
1.031031031031030665e+00,9.998772022972991502e-01,7.714408282878463252e-01
1.051051051051050678e+00,9.998839408879047763e-01,7.700834666286300312e-01
1.071071071071070691e+00,9.998903954759047474e-01,7.688421151832567357e-01
1.091091091091090703e+00,9.998965645168245153e-01,7.677121290946732346e-01
1.111111111111110716e+00,9.999024456943019779e-01,7.666892193237200281e-01
1.131131131131130729e+00,9.999080359096157444e-01,7.657694261169043504e-01
1.151151151151150742e+00,9.999133312649417515e-01,7.649490952660560339e-01
1.171171171171170755e+00,9.999183270403547708e-01,7.642248568653273733e-01
1.191191191191190768e+00,9.999230176644502421e-01,7.635936063107855443e-01
1.211211211211210781e+00,9.999273966784220091e-01,7.630524873221988802e-01
1.231231231231230794e+00,9.999314566933034110e-01,7.625988767965263815e-01
1.251251251251250807e+00,9.999351893400174607e-01,7.622303713287877924e-01
1.271271271271270820e+00,9.999385852117197437e-01,7.619447752590651213e-01
1.291291291291290833e+00,9.999416337979083469e-01,7.617400901248267964e-01
1.311311311311310845e+00,9.999443234095644062e-01,7.616145054161367334e-01
1.331331331331330858e+00,9.999466410945155870e-01,7.615663905478518014e-01
1.351351351351350871e+00,9.999485725420605986e-01,7.615942879781545383e-01
1.371371371371370884e+00,9.999501019757346398e-01,7.616969074168405962e-01
1.391391391391390897e+00,9.999512120328922782e-01,7.618731210801285014e-01
1.411411411411410910e+00,9.999518836296310553e-01,7.621219599615132179e-01
1.431431431431430923e+00,9.999520958092895651e-01,7.624426111007426288e-01
1.451451451451450936e+00,9.999518255725209359e-01,7.628344158454350987e-01
1.471471471471470949e+00,9.999510476865960396e-01,7.632968691126640337e-01
1.491491491491490962e+00,9.999497344712822144e-01,7.638296196710557817e-01
1.511511511511510975e+00,9.999478555581360339e-01,7.644324714780497132e-01
1.531531531531530987e+00,9.999453776196366439e-01,7.651053861222063546e-01
1.551551551551551000e+00,9.999422640639470394e-01,7.658484864372184786e-01
1.571571571571571013e+00,9.999384746904262933e-01,7.666620613729417943e-01
1.591591591591591026e+00,9.999339653002065065e-01,7.675465722300870430e-01
1.611611611611611039e+00,9.999286872551719219e-01,7.685026603893170272e-01
1.631631631631631052e+00,9.999225869775627551e-01,7.695311566936748893e-01
1.651651651651651065e+00,9.999156053810275280e-01,7.706330926759731303e-01
1.671671671671671078e+00,9.999076772223600695e-01,7.718097138612819430e-01
1.691691691691691091e+00,9.998987303611570621e-01,7.730624954202370835e-01
1.711711711711711104e+00,9.998886849123131970e-01,7.743931605031797449e-01
1.731731731731731116e+00,9.998774522733866466e-01,7.758037016501524441e-01
1.751751751751751129e+00,9.998649340054401868e-01,7.772964057500959534e-01
1.771771771771771142e+00,9.998510205417135976e-01,7.788738831173095400e-01
1.791791791791791155e+00,9.998355896933455167e-01,7.805391013685013535e-01
1.811811811811811168e+00,9.998185049150417614e-01,7.822954249245107627e-01
1.831831831831831181e+00,9.997996132857172036e-01,7.841466611336929127e-01
1.851851851851851194e+00,9.997787431495279709e-01,7.860971142272183965e-01
1.871871871871871207e+00,9.997557013505661283e-01,7.881516485810124983e-01
1.891891891891891220e+00,9.997302699794800018e-01,7.903157630886277207e-01
1.911911911911911233e+00,9.997022025312003457e-01,7.925956788622184890e-01
1.931931931931931246e+00,9.996712193490291387e-01,7.949984429988502521e-01
1.951951951951951258e+00,9.996370021997330602e-01,7.975320518081646659e-01
1.971971971971971271e+00,9.995991877852545837e-01,8.002055977368949247e-01
1.991991991991991284e+00,9.995573599462668213e-01,8.030294453020834222e-01
2.012012012012011297e+00,9.995110402476379274e-01,8.060154427339710770e-01
2.032032032032031310e+00,9.994596765506826852e-01,8.091771778345264732e-01
2.052052052052051323e+00,9.994026290651540911e-01,8.125302889200678447e-01
2.072072072072071336e+00,9.993391532255837539e-01,8.160928448320944328e-01
2.092092092092091349e+00,9.992683785383773554e-01,8.198858121428269641e-01
2.112112112112111362e+00,9.991892822789086859e-01,8.239336332365662097e-01
2.132132132132131375e+00,9.991006565543951723e-01,8.282649464643724313e-01
2.152152152152151388e+00,9.990010667489541696e-01,8.329134898394130460e-01
2.172172172172171400e+00,9.988887986736483260e-01,8.379192439179451446e-01
2.192192192192191413e+00,9.987617907703274511e-01,8.433298893005820585e-01
2.212212212212211426e+00,9.986175463332058744e-01,8.492026821406265524e-01
2.232232232232231439e+00,9.984530187173668025e-01,8.556068910334733157e-01
2.252252252252251452e+00,9.982644595893391815e-01,8.626269966555069058e-01
2.272272272272271465e+00,9.980472159522983944e-01,8.703669408895814419e-01
2.292292292292291478e+00,9.977954551594777621e-01,8.789558398783769988e-01
2.312312312312311491e+00,9.975017871188308627e-01,8.885557698622494893e-01
2.332332332332331504e+00,9.971567372138301355e-01,8.993725363660374228e-01
2.352352352352351517e+00,9.967479983716323044e-01,9.116708154798062180e-01
2.372372372372371530e+00,9.962593495750309280e-01,9.257958316817337385e-01
2.392392392392391542e+00,9.956690588698359212e-01,9.422050278820738312e-01
2.412412412412411555e+00,9.949474688502575326e-01,9.615153955478912273e-01
2.432432432432431568e+00,9.940532473647616385e-01,9.845760474388455252e-01
2.452452452452451581e+00,9.929273855260908332e-01,1.012582801543483457e+00
2.472472472472471594e+00,9.914832465422100949e-01,1.047265300259042409e+00
2.492492492492491607e+00,9.895893790943026680e-01,1.091204823084798381e+00
2.512512512512511620e+00,9.870383696326447964e-01,1.148399689410524394e+00
2.532532532532531633e+00,9.834870415104499664e-01,1.225328619995376345e+00
2.552552552552551646e+00,9.783332802749868939e-01,1.333091069357379199e+00
2.572572572572571659e+00,9.704390974986942808e-01,1.492096420617980757e+00
2.592592592592591672e+00,9.574341261977716844e-01,1.743518142952489303e+00
2.612612612612611684e+00,9.336842015923145777e-01,2.181610355060731088e+00
2.632632632632631697e+00,8.830389979500095077e-01,3.064721112890948618e+00
2.652652652652651710e+00,7.449030525380649914e-01,5.310010763351493246e+00
2.672672672672671723e+00,2.545713545543130119e-01,1.258116332142324545e+01
2.692692692692691736e+00,4.499190767541627611e-01,9.653442425671011407e+00
2.712712712712711749e+00,1.119103084372114587e+00,9.556507612389673056e+00
2.732732732732731762e+00,1.446854988715197798e+00,3.232038513701986204e+01
2.752752752752751775e+00,1.449685627743285909e+00,1.605545452145132046e+01
2.772772772772771788e+00,1.494112648048897984e+00,8.284892342493103357e+00
2.792792792792791801e+00,1.631448178444062425e+00,6.091456939330456954e+00
2.812812812812811814e+00,1.744170214915090167e+00,4.886953049989503306e+00
2.832832832832833603e+00,1.821115042668197681e+00,4.113155158981547821e+00
2.852852852852853616e+00,1.871654883281939519e+00,3.591237643029975057e+00
2.872872872872873629e+00,1.905157203558619505e+00,3.226616228107451967e+00
2.892892892892893641e+00,1.927924459794669421e+00,2.963476950422059719e+00
2.912912912912913654e+00,1.943844410750382945e+00,2.767898247034358938e+00
2.932932932932933667e+00,1.955289741936754755e+00,2.618738193439984929e+00
2.952952952952953680e+00,1.963730328323101348e+00,2.502447090680214092e+00
2.972972972972973693e+00,1.970098637060820890e+00,2.410088317141734660e+00
2.992992992992993706e+00,1.975001775214394018e+00,2.335602193341727251e+00
3.013013013013013719e+00,1.978845233334583176e+00,2.274772310360030136e+00
3.033033033033033732e+00,1.981906423528593031e+00,2.224594714072357871e+00
3.053053053053053745e+00,1.984379385983110033e+00,2.182883019760687215e+00
3.073073073073073758e+00,1.986402622311356447e+00,2.148015002707839738e+00
3.093093093093093771e+00,1.988076833045119951e+00,2.118766102232798598e+00
3.113113113113113783e+00,1.989476474872448941e+00,2.094197596400564354e+00
3.133133133133133796e+00,1.990657449109520361e+00,2.073579949576154213e+00
3.153153153153153809e+00,1.991662316207815309e+00,2.056339273656881073e+00
3.173173173173173822e+00,1.992523896176265019e+00,2.042019282354698984e+00
3.193193193193193835e+00,1.993267795995115721e+00,2.030253823969069060e+00
3.213213213213213848e+00,1.993914211146724957e+00,2.020746762316941059e+00
3.233233233233233861e+00,1.994479228047600694e+00,2.013257044453416356e+00
3.253253253253253874e+00,1.994975778085718687e+00,2.007587484925429600e+00
3.273273273273273887e+00,1.995414345019406621e+00,2.003576250953523985e+00
3.293293293293293900e+00,1.995803495470134692e+00,2.001090336959369775e+00
3.313313313313313913e+00,1.996150280967542212e+00,2.000020523317009413e+00
3.333333333333333925e+00,1.996460545660376340e+00,2.000277456470231918e+00
3.353353353353353938e+00,1.996739164003704214e+00,2.001788586965416616e+00
3.373373373373373951e+00,1.996990225945184605e+00,2.004495772352147487e+00
3.393393393393393964e+00,1.997217182377258204e+00,2.008353402435303359e+00
3.413413413413413977e+00,1.997422960250494040e+00,2.013326941127420611e+00
3.433433433433433990e+00,1.997610054329104212e+00,2.019391806291168212e+00
3.453453453453454003e+00,1.997780600821037256e+00,2.026532529327818466e+00
3.473473473473474016e+00,1.997936436838833263e+00,2.034742151851525627e+00
3.493493493493494029e+00,1.998079148705606656e+00,2.044021829009432967e+00
3.513513513513514042e+00,1.998210111420610779e+00,2.054380618898431710e+00
3.533533533533534055e+00,1.998330521074018762e+00,2.065835445869578013e+00
3.553553553553554067e+00,1.998441421604072232e+00,2.078411232912395157e+00
3.573573573573574080e+00,1.998543726987820790e+00,2.092141205293604145e+00
3.593593593593594093e+00,1.998638239725605281e+00,2.107067374648545766e+00
3.613613613613614106e+00,1.998725666300458226e+00,2.123241220270616125e+00
3.633633633633634119e+00,1.998806630155138375e+00,2.140724592923130221e+00
3.653653653653654132e+00,1.998881682620557765e+00,2.159590876735282272e+00
3.673673673673674145e+00,1.998951312143805836e+00,2.179926457424943287e+00
3.693693693693694158e+00,1.999015952095754445e+00,2.201832561267604849e+00
3.713713713713714171e+00,1.999075987383398978e+00,2.225427550347053529e+00
3.733733733733734184e+00,1.999131760047560435e+00,2.250849787715555106e+00
3.753753753753754197e+00,1.999183573989413709e+00,2.278261224086837178e+00
3.773773773773774209e+00,1.999231698937687929e+00,2.307851909869052420e+00
3.793793793793794222e+00,1.999276373740205504e+00,2.339845709093935966e+00
3.813813813813814235e+00,1.999317809036699867e+00,2.374507594773895836e+00
3.833833833833834248e+00,1.999356189342564871e+00,2.412153053318343510e+00
3.853853853853854261e+00,1.999391674542345232e+00,2.453160342292657337e+00
3.873873873873874274e+00,1.999424400753617714e+00,2.497986668627756757e+00
3.893893893893894287e+00,1.999454480470068019e+00,2.547189845202770364e+00
3.913913913913914300e+00,1.999482001817018961e+00,2.601457746703480289e+00
3.933933933933934313e+00,1.999507026635721552e+00,2.661649101361657443e+00
3.953953953953954326e+00,1.999529586923072255e+00,2.728851146496472868e+00
3.973973973973974338e+00,1.999549678831659794e+00,2.804463040832643195e+00
3.993993993993994351e+00,1.999567252865631417e+00,2.890319818447199207e+00
4.014014014014014364e+00,1.999582197853965848e+00,2.988882414765218876e+00
4.034034034034034377e+00,1.999594314229150793e+00,3.103539844650474500e+00
4.054054054054054390e+00,1.999603267900112336e+00,3.239111171422683455e+00
4.074074074074074403e+00,1.999608506621841197e+00,3.402724779505015729e+00
4.094094094094094416e+00,1.999609098141179153e+00,3.605463442445104860e+00
4.114114114114114429e+00,1.999603388709336294e+00,3.865712790624404871e+00
4.134134134134134442e+00,1.999588193305045891e+00,4.216785913964201882e+00
4.154154154154154455e+00,1.999556528058387128e+00,4.727256903574594382e+00
4.174174174174174468e+00,1.999489383654275532e+00,5.570167570265170731e+00
4.194194194194194480e+00,1.999307228173358819e+00,7.392720834422998877e+00
4.214214214214214493e+00,1.996672537428699545e+00,2.278834517680338578e+01
4.234234234234234506e+00,9.999173484468992790e-01,7.638534544347053146e-01
4.254254254254254519e+00,9.999193362857972112e-01,7.627950371949135944e-01
4.274274274274274532e+00,9.999211689136116021e-01,7.629055522770958886e-01
4.294294294294294545e+00,9.999228605196966990e-01,7.632744043152285274e-01
4.314314314314314558e+00,9.999244245335324743e-01,7.637712341816284001e-01
4.334334334334334571e+00,9.999258711799554611e-01,7.643593139317300666e-01
4.354354354354354584e+00,9.999272088341022435e-01,7.650243413030304307e-01
4.374374374374374597e+00,9.999284446683578409e-01,7.657595009317085255e-01
4.394394394394394610e+00,9.999295849783511603e-01,7.665610568647028833e-01
4.414414414414414622e+00,9.999306353661484570e-01,7.674267464385075010e-01
4.434434434434434635e+00,9.999316008530296784e-01,7.683551028098588587e-01
4.454454454454454648e+00,9.999324859538369914e-01,7.693451366326651275e-01
4.474474474474474661e+00,9.999332947282905115e-01,7.703961736471391930e-01
4.494494494494494674e+00,9.999340308171877911e-01,7.715077664180626238e-01
4.514514514514514687e+00,9.999346974678346989e-01,7.726796441048998654e-01
4.534534534534534700e+00,9.999352975510785724e-01,7.739116830730536911e-01
4.554554554554554713e+00,9.999358335712684731e-01,7.752038896590872641e-01
4.574574574574574726e+00,9.999363076697660446e-01,7.765563904905676829e-01
4.594594594594594739e+00,9.999367216221433097e-01,7.779694278465010271e-01
4.614614614614614752e+00,9.999370768288613487e-01,7.794433586692058880e-01
4.634634634634634764e+00,9.999373742988764135e-01,7.809786564814756860e-01
4.654654654654654777e+00,9.999376146252665354e-01,7.825759158567028306e-01
4.674674674674674790e+00,9.999377979516076431e-01,7.842358593535011524e-01
4.694694694694694803e+00,9.999379239273924469e-01,7.859593470255301639e-01
4.714714714714714816e+00,9.999379916501860421e-01,7.877473887900586780e-01
4.734734734734734829e+00,9.999379995915260722e-01,7.896011601113468448e-01
4.754754754754754842e+00,9.999379455026520258e-01,7.915220216475199466e-01
4.774774774774774855e+00,9.999378262949027985e-01,7.935115437421063067e-01
4.794794794794794868e+00,9.999376378879931693e-01,7.955715369364007028e-01
4.814814814814814881e+00,9.999373750171882680e-01,7.977040900649693400e-01
4.834834834834834894e+00,9.999370309873663043e-01,7.999116180130119158e-01
4.854854854854854906e+00,9.999365973578446809e-01,8.021969219159797992e-01
4.874874874874874919e+00,9.999360635360569072e-01,8.045632655483315743e-01
4.894894894894894932e+00,9.999354162500926346e-01,8.070144729965746944e-01
4.914914914914914945e+00,9.999346388585342860e-01,8.095550546163969852e-01
4.934934934934934958e+00,9.999337104394100395e-01,8.121903709998552490e-01
4.954954954954954971e+00,9.999326045757039871e-01,8.149268486345953022e-01
4.974974974974974984e+00,9.999312877188135662e-01,8.177722667629988562e-01
4.994994994994994997e+00,9.999297169569110189e-01,8.207361436660562948e-01
5.015015015015015010e+00,9.999278369318236326e-01,8.238302638653774990e-01
5.035035035035035023e+00,9.999255755178153571e-01,8.270694083154718212e-01
5.055055055055055035e+00,9.999228376681443820e-01,8.304723822348545337e-01
5.075075075075075048e+00,9.999194964969557731e-01,8.340634879671738888e-01
5.095095095095095061e+00,9.999153800986912977e-01,8.378746778058751010e-01
5.115115115115115074e+00,9.999102516360791615e-01,8.419487710878971187e-01
5.135135135135135087e+00,9.999037785070894468e-01,8.463443827255868745e-01
5.155155155155155100e+00,9.998954832452314756e-01,8.511436892953349043e-01
5.175175175175175113e+00,9.998846627855518809e-01,8.564650665886537340e-01
5.195195195195195126e+00,9.998702507073358170e-01,8.624844326813152495e-01
5.215215215215215139e+00,9.998505717774324175e-01,8.694728921360397322e-01
5.235235235235235152e+00,9.998228815571753580e-01,8.778666349299846239e-01
