energiesP,transmissionBRP,transmissionTLP,transmissionTRP, dos_DP
-9.419419419419419626e+00,1.072588943364011145e-24,1.899240978982227163e-23,2.217318351060768367e-24,1.534548186120710857e-04
-9.399399399399399613e+00,1.862673644181052189e-24,2.815277761089607636e-23,3.544047181977517265e-24,1.840376082279412788e-04
-9.379379379379379600e+00,3.359618757845394384e-24,4.320664316723698351e-23,5.881612248108155871e-24,2.289435081227434864e-04
-9.359359359359359587e+00,6.365417793690403627e-24,6.942356571893019005e-23,1.025085136533693813e-23,2.991121079234063010e-04
-9.339339339339339574e+00,1.289888818855935435e-23,1.188747906622996060e-22,1.910308099730432678e-23,4.183908674490111512e-04
-9.319319319319319561e+00,2.883689160038166467e-23,2.236990290830782806e-22,3.926622389014195377e-23,6.473013859478136131e-04
-9.299299299299299548e+00,7.560773403509027439e-23,4.916430676764150061e-22,9.463886397940509801e-23,1.179480884340578526e-03
-9.279279279279279535e+00,2.701382933005055432e-22,1.465823837141470492e-21,3.107768305406169863e-22,2.946438578066492252e-03
-9.259259259259259522e+00,2.395416612300623776e-21,1.079368015849461034e-20,2.532474540463080252e-21,1.841091033565072158e-02
-9.239239239239239510e+00,1.241798804901491867e-20,4.622020146782216261e-20,1.206361835669522479e-20,6.789297904410221407e-02
-9.219219219219219497e+00,1.137404134080799240e-21,3.476841497543907749e-21,1.015279782289228744e-21,4.471035164753399231e-03
-9.199199199199199484e+00,5.290037919380161730e-22,1.319754005456251606e-21,4.338920489067776470e-22,1.512259994529952488e-03
-9.179179179179179471e+00,3.698989889168063017e-22,7.480201815050314873e-22,2.788013256193660754e-22,7.778874864615935563e-04
-9.159159159159159458e+00,3.137393952154282936e-22,5.104678031510204491e-22,2.173406083414208837e-22,4.906919311549862552e-04
-9.139139139139139445e+00,2.984827170818564520e-22,3.876111459541887481e-22,1.900916937942956927e-22,3.505876916742509922e-04
-9.119119119119119432e+00,3.068500275312548377e-22,3.153120228218812555e-22,1.797224051996791521e-22,2.728784502489963967e-04
-9.099099099099099419e+00,3.339171667266415256e-22,2.690653982485262418e-22,1.799549228715698710e-22,2.262333034585879568e-04
-9.079079079079079406e+00,3.798713073365141405e-22,2.378324355406347511e-22,1.884928422232103426e-22,1.969163030782148380e-04
-9.059059059059059393e+00,4.481607467867541349e-22,2.161308564182736086e-22,2.049230788172388535e-22,1.781677524894732562e-04
-9.039039039039039380e+00,5.453855791681740062e-22,2.011978014094601362e-22,2.300497898928052357e-22,1.663844847256272291e-04
-9.019019019019019368e+00,6.821261232731773593e-22,1.919227938935380892e-22,2.657809874098045793e-22,1.595471127740255330e-04
-8.998998998998999355e+00,8.746775387895644390e-22,1.885779694296296699e-22,3.153342386293108436e-22,1.565064148438073048e-04
-8.978978978978979342e+00,1.148048523266223596e-21,1.930917591077963648e-22,3.837475558979105591e-22,1.566384062691112485e-04
-8.958958958958959329e+00,1.541003862330144768e-21,2.099471129137908616e-22,4.788138585760945979e-22,1.596752479360894026e-04
-8.938938938938939316e+00,2.114620749790692686e-21,2.480999537150257908e-22,6.127168171929347753e-22,1.656312738556459921e-04
-8.918918918918919303e+00,2.967122064014948613e-21,3.248381402068760692e-22,8.049274916500087596e-22,1.747916670840987490e-04
-8.898898898898899290e+00,4.260321951388034584e-21,4.735999094937055276e-22,1.087493517361557170e-21,1.877570670271002989e-04
-8.878878878878879277e+00,6.268383962522681393e-21,7.602887802106976151e-22,1.515103297601840211e-21,2.055582622802286494e-04
-8.858858858858859264e+00,9.471367466949623896e-21,1.318775124478840609e-21,2.185220407123883075e-21,2.298837732708680810e-04
-8.838838838838839251e+00,1.474347072130215540e-20,2.432359850645962467e-21,3.280860576146629726e-21,2.635190129381176274e-04
-8.818818818818819238e+00,2.375454722095377989e-20,4.733501035587790116e-21,5.168335313535423677e-21,3.112257843523370295e-04
-8.798798798798799226e+00,3.989132456187674121e-20,9.736117733701254652e-21,8.641578119019156053e-21,3.816327128467718126e-04
-8.778778778778779213e+00,7.058014608696555103e-20,2.141560310640050370e-20,1.560656940996359616e-20,4.917266866032044687e-04
-8.758758758758759200e+00,1.339394823353188302e-19,5.162530231883756915e-20,3.130924645931427549e-20,6.790994657292416959e-04
-8.738738738738739187e+00,2.816572738089541178e-19,1.428542972836554398e-19,7.327781725150996245e-20,1.042601509766530841e-03
-8.718718718718719174e+00,7.039981331640261058e-19,4.992175583918894564e-19,2.207812165477762261e-19,1.925695600987958672e-03
-8.698698698698699161e+00,2.562403829676375494e-18,2.838451717038963954e-18,1.107913025024826403e-18,5.378128912546104035e-03
-8.678678678678679148e+00,5.220594103154498266e-17,1.137030802371600525e-16,4.036186367339519172e-17,9.621772278964940694e-02
-8.658658658658659135e+00,5.771088013600299177e-18,4.691644943174692317e-17,1.576834105023892059e-17,1.789551594562768452e-02
-8.638638638638639122e+00,3.874349133526941545e-19,3.634949660731540341e-17,1.222742665860358372e-17,1.174238345543412131e-02
-8.618618618618619109e+00,1.612467377364052276e-15,3.968221501634770797e-15,1.441517923196473245e-15,2.410074893492879955e+00
-8.598598598598599096e+00,1.216083718453278318e-17,6.085444141259698434e-18,2.633979167124031021e-18,7.775702476502591512e-03
-8.578578578578579084e+00,6.001784015015094518e-18,9.345557906913194721e-19,5.382363143069339023e-19,2.333219038850585601e-03
-8.558558558558559071e+00,4.556391063434350381e-18,2.685488723791850738e-19,2.233878806375321057e-19,1.195497177150359061e-03
-8.538538538538539058e+00,4.138105848314874346e-18,1.152386655577294716e-19,1.329013023524615205e-19,7.647155199685938022e-04
-8.518518518518519045e+00,4.167805399464047077e-18,7.887659876001661975e-20,9.923554401939475729e-20,5.539759973997050984e-04
-8.498498498498499032e+00,4.503476952299434976e-18,8.250434776799105548e-20,8.643577495803017017e-20,4.354025552136675655e-04
-8.478478478478479019e+00,5.130066239687039642e-18,1.067778564091511642e-19,8.389962837932670080e-20,3.628633078742696423e-04
-8.458458458458459006e+00,6.097434947498979714e-18,1.477180669612883864e-19,8.812598303951619458e-20,3.162371918639488564e-04
-8.438438438438438993e+00,7.512554243627252645e-18,2.072828651852891173e-19,9.828235078843921493e-20,2.855766184998880831e-04
-8.418418418418418980e+00,9.553993863532861225e-18,2.911780878740840310e-19,1.149482947966479166e-19,2.655244340979120770e-04
-8.398398398398398967e+00,1.250556009989608513e-17,4.089018217530927444e-19,1.398397637994196095e-19,2.530323980040060402e-04
-8.378378378378378954e+00,1.681648114595044852e-17,5.748958994413198070e-19,1.759735160595620122e-19,2.463260894797455526e-04
-8.358358358358358942e+00,2.320546041079286046e-17,8.106578981291735225e-19,2.281665999210997343e-19,2.444023001194262816e-04
-8.338338338338338929e+00,3.284190110025119136e-17,1.148001880746800875e-18,3.039347504745530476e-19,2.467808575535773491e-04
-8.318318318318318916e+00,4.766767995313275514e-17,1.633773407178123220e-18,4.149714967047772519e-19,2.533956896498321511e-04
-8.298298298298298903e+00,7.098263267855625348e-17,2.336172983346399441e-18,5.795247593060054093e-19,2.645808269234727213e-04
-8.278278278278278890e+00,1.085404622610629806e-16,3.351945737640827856e-18,8.261818750795428051e-19,2.811476377616687629e-04
-8.258258258258258877e+00,1.706675655095224632e-16,4.810630873133520229e-18,1.199926108731321765e-18,3.045887461775427735e-04
-8.238238238238238864e+00,2.765162539631020850e-16,6.863020693087655297e-18,1.772360537908124477e-18,3.375098535268490217e-04
-8.218218218218218851e+00,4.629921371646439537e-16,9.616770668068303530e-18,2.662849024036372377e-18,3.845418230119590562e-04
-8.198198198198198838e+00,8.045539198105970726e-16,1.292746412160881635e-17,4.105196726150501499e-18,4.543957981411152268e-04
-8.178178178178178825e+00,1.460393122398879945e-15,1.590469019356428258e-17,6.768536165143414428e-18,5.650103761567592912e-04
-8.158158158158158813e+00,2.798759787262619312e-15,1.673127032458483952e-17,1.373928571058107449e-17,7.585292547672774525e-04
-8.138138138138138800e+00,5.780065772381575056e-15,2.421845048384034586e-17,4.534670199685602393e-17,1.155471093425299760e-03
-8.118118118118118787e+00,1.351836038355369429e-14,2.433881906562147597e-16,2.869981793148823026e-16,2.232010161706848416e-03
-8.098098098098098774e+00,4.314771329602202943e-14,5.311019993966306714e-15,3.890391370470552616e-15,7.661572611668405336e-03
-8.078078078078078761e+00,9.725499884327171495e-12,1.406744545349574766e-11,8.416072848320630832e-12,4.156544049216234882e+00
-8.058058058058058748e+00,9.191073612865241235e-15,1.247633183896078356e-13,6.967091535765775892e-14,9.194549169907436856e-03
-8.038038038038038735e+00,9.627834100557835405e-14,1.267559650522668391e-13,7.054650329200522429e-14,2.710162361553072538e-03
-8.018018018018018722e+00,3.918857305249243619e-13,2.543467379607370329e-13,1.462991633376597033e-13,1.737685340636870371e-03
-7.997997997997997821e+00,1.584662278436090226e-12,7.617857271458138287e-13,4.632456177457066749e-13,1.682720734380558063e-03
-7.977977977977977808e+00,7.797786337285172494e-12,3.461101338477419542e-12,2.260566699847269302e-12,2.249848066500449283e-03
-7.957957957957957795e+00,5.940143029795871033e-11,2.976402663470758126e-11,2.113488248484060982e-11,4.552717580231728511e-03
-7.937937937937937782e+00,1.710417023130961269e-09,1.320314303915462830e-09,1.030162603936031090e-09,3.143940435768668995e-02
-7.917917917917917769e+00,5.155124260238748553e-09,1.649466227575192795e-08,1.432383306349267267e-08,3.345697022090299289e-02
-7.897897897897897757e+00,3.068379660654593777e-01,2.335856579117074894e-01,2.355633807419446057e-01,4.671390516402507842e+01
-7.877877877877877744e+00,5.384802254480457462e-01,9.756018310746611411e-02,1.009164627328497377e-01,1.864178315933370200e+01
-7.857857857857857731e+00,6.086507168401249501e-01,4.868074664465611712e-02,5.193296018379790768e-02,1.454659946488378353e+01
-7.837837837837837718e+00,6.356746537644123451e-01,2.700427093765872186e-02,2.989435904627831680e-02,1.311884806576427920e+01
-7.817817817817817705e+00,6.467926186233492469e-01,1.597311098266527771e-02,1.847849142016220331e-02,1.245943063034362552e+01
-7.797797797797797692e+00,6.511726684230320084e-01,9.857809363092259747e-03,1.201236937140441260e-02,1.204514774421147294e+01
-7.777777777777777679e+00,6.525438781369670149e-01,6.272002838366395015e-03,8.120704266206509384e-03,1.169140092193887170e+01
-7.757757757757757666e+00,6.526171262234932158e-01,4.090196903563777554e-03,5.676158711938373430e-03,1.133070842114610066e+01
-7.737737737737737653e+00,6.522441137549290779e-01,2.732138145642982758e-03,4.093184073722791472e-03,1.094285626389579313e+01
-7.717717717717717640e+00,6.518733789030873860e-01,1.878033332839461594e-03,3.046242533805563341e-03,1.052787000338335410e+01
-7.697697697697697627e+00,6.517502908036157949e-01,1.342327014233028965e-03,2.344528083048322796e-03,1.009418350840088330e+01
-7.677677677677677615e+00,6.520123744031640634e-01,1.012924379270752073e-03,1.871428940274871052e-03,9.653063813580647690e+00
-7.657657657657657602e+00,6.527378927206300974e-01,8.199385054139369210e-04,1.553270500045652713e-03,9.215895925533544641e+00
-7.637637637637637589e+00,6.539720756654497924e-01,7.187404517934210813e-04,1.342282815956946955e-03,8.792879376394308721e+00
-7.617617617617617576e+00,6.557421019289364494e-01,6.803565776608237053e-04,1.206897829464297772e-03,8.392461933384034012e+00
-7.597597597597597563e+00,6.580662641552441627e-01,6.858311470694085452e-04,1.126015968502700739e-03,8.021173995637024490e+00
-7.577577577577577550e+00,6.609601956530211098e-01,7.228217739440551213e-04,1.085516084750545252e-03,7.683687570730496574e+00
-7.557557557557557537e+00,6.644418999044130469e-01,7.834982393869274753e-04,1.076079843212689310e-03,7.383006615245347959e+00
-7.537537537537537524e+00,6.685369546951275277e-01,8.632195965366188523e-04,1.091803976372245771e-03,7.120744962371094999e+00
-7.517517517517517511e+00,6.732855416097238699e-01,9.596595460574021711e-04,1.129268554149285599e-03,6.897489373370182975e+00
-7.497497497497497498e+00,6.787543118765426708e-01,1.072091189404952719e-03,1.186771991205510992e-03,6.713308549466140640e+00
-7.477477477477477485e+00,6.850604062678279371e-01,1.200331924987320040e-03,1.263239853940555189e-03,6.568638514552096908e+00
-7.457457457457457473e+00,6.924299378939574590e-01,1.341792567186089616e-03,1.355287698918551881e-03,6.466425401392318584e+00
-7.437437437437437460e+00,7.013795384165870672e-01,1.479862970264859967e-03,1.445866373728905540e-03,6.419904680877895231e+00
-7.417417417417417447e+00,7.135516104262037418e-01,1.522002051777906996e-03,1.444297791982097293e-03,6.501771740599501470e+00
-7.397397397397397434e+00,7.411825395059525867e-01,7.048680177457295696e-04,6.224205112198069861e-04,7.962387366024486823e+00
-7.377377377377377421e+00,6.886866546290018043e-01,8.891632317547099734e-03,8.589196820892347484e-03,8.452343571217260987e+00
-7.357357357357357408e+00,7.276087575412371056e-01,7.373362746193712347e-03,7.006401275569767301e-03,6.724649754355809250e+00
-7.337337337337337395e+00,7.531983623267322070e-01,1.177019097737825454e-02,1.120211092372550878e-02,7.198259880736208594e+00
-7.317317317317317382e+00,7.468681226397204664e-01,1.926085351005532020e-01,1.530056172776740331e-01,2.359455315541502429e+01
-7.297297297297297369e+00,8.328863511734989622e-01,3.102661273166787415e-01,2.098484530819744454e-01,2.471539776963603074e+01
-7.277277277277277356e+00,9.310442551163350400e-01,3.178289265083448778e-01,1.953463464967980234e-01,2.303711358814823029e+01
-7.257257257257257343e+00,1.012762299923819498e+00,2.981900163395551084e-01,1.704666188405772054e-01,2.146124697065442177e+01
-7.237237237237237331e+00,1.077948046734679366e+00,2.713597750203968206e-01,1.467956942246830820e-01,2.021118052447167202e+01
-7.217217217217217318e+00,1.129680172229176716e+00,2.440639041464729431e-01,1.269115639761678183e-01,1.923076562235791442e+01
-7.197197197197197305e+00,1.170965439073199832e+00,2.187457819380966562e-01,1.110141735733018997e-01,1.843517131545931420e+01
-7.177177177177177292e+00,1.204236964885126770e+00,1.962164116074151532e-01,9.864818866408671394e-02,1.775627071174303495e+01
-7.157157157157157279e+00,1.231371497514807345e+00,1.766131358506183857e-01,8.922735806945852888e-02,1.714789081635121093e+01
-7.137137137137137266e+00,1.253797759656204214e+00,1.597908351361242152e-01,8.219923940755577418e-02,1.658205567433251204e+01
-7.117117117117117253e+00,1.272601897102368484e+00,1.454936923943161708e-01,7.709030706439447267e-02,1.604389701994062634e+01
-7.097097097097097240e+00,1.288612148902199994e+00,1.334335727363855084e-01,7.351001554893497880e-02,1.552722573849180954e+01
-7.077077077077077227e+00,1.302463097080592824e+00,1.233259334413659009e-01,7.114162045875341289e-02,1.503115105212572722e+01
-7.057057057057057214e+00,1.314643550586589438e+00,1.149055515786103487e-01,6.972990883350732583e-02,1.455766737256159260e+01
-7.037037037037037202e+00,1.325532109472937314e+00,1.079324285299556180e-01,6.906945104016638803e-02,1.411001597034932509e+01
-7.017017017017017189e+00,1.335423654825709683e+00,1.021929034199046543e-01,6.899448557730054887e-02,1.369162828929795062e+01
-6.996996996996997176e+00,1.344549195488542015e+00,9.749849485530995286e-02,6.937059777188489540e-02,1.330548928988905466e+01
-6.976976976976977163e+00,1.353090848345975150e+00,9.368375364028364016e-02,7.008801667279980496e-02,1.295379520104956406e+01
-6.956956956956957150e+00,1.361193241804074860e+00,9.060378023924407775e-02,7.105626161333478130e-02,1.263781177948815326e+01
-6.936936936936937137e+00,1.368972280121214746e+00,8.813173338618326969e-02,7.219987027031307680e-02,1.235786463894129561e+01
-6.916916916916917124e+00,1.376521955090898031e+00,8.615648333755639154e-02,7.345497148207322247e-02,1.211341276722967919e+01
-6.896896896896897111e+00,1.383919713571638788e+00,8.458047150152320226e-02,7.476650325835768052e-02,1.190317102199257171e+01
-6.876876876876877098e+00,1.391230764187651570e+00,8.331778979488466130e-02,7.608590937864084802e-02,1.172525828203505505e+01
-6.856856856856857085e+00,1.398511620037072856e+00,8.229246817077581766e-02,7.736917306917223680e-02,1.157735600264146747e+01
-6.836836836836837072e+00,1.405813117009135471e+00,8.143694669793247187e-02,7.857506205132017141e-02,1.145686799767065445e+01
-6.816816816816817060e+00,1.413183113538271085e+00,8.069070383276005787e-02,7.966346465308749014e-02,1.136107704890332926e+01
-6.796796796796797047e+00,1.420669064395203129e+00,7.999901276579543530e-02,8.059368973106030565e-02,1.128729808218530728e+01
-6.776776776776776146e+00,1.428320667882319484e+00,7.931180332473691807e-02,8.132258008405773841e-02,1.123303188933225094e+01
-6.756756756756756133e+00,1.436192813682254599e+00,7.858262204718803601e-02,8.180224292249561879e-02,1.119612875020276022e+01
-6.736736736736736120e+00,1.444349108449404895e+00,7.776771946451782602e-02,8.197711970019554151e-02,1.117497958133895608e+01
-6.716716716716716107e+00,1.452866321947055006e+00,7.682538103482193514e-02,8.177998101383615603e-02,1.116876682067337967e+01
-6.696696696696696094e+00,1.461840142774359474e+00,7.571583172309977183e-02,8.112620881202034506e-02,1.117783538453466896e+01
-6.676676676676676081e+00,1.471392520338718146e+00,7.440258177370781545e-02,7.990537729228494590e-02,1.120430212363947753e+01
-6.656656656656656068e+00,1.481680101337297994e+00,7.285749164956331625e-02,7.796865256702108227e-02,1.125315008303718933e+01
-6.636636636636636055e+00,1.492900078749203052e+00,7.107574508969467797e-02,7.511011787842181153e-02,1.133435514244744802e+01
-6.616616616616616042e+00,1.505277632480328531e+00,6.911856159362084195e-02,7.104124535826218667e-02,1.146735844660426196e+01
-6.596596596596596029e+00,1.518972089115203872e+00,6.723935211735766748e-02,6.536802158278129382e-02,1.169131778331307103e+01
-6.576576576576576016e+00,1.533642696314524212e+00,6.628614345590999601e-02,5.764012457725334326e-02,1.209098431796823370e+01
-6.556556556556556004e+00,1.546504119317065218e+00,6.913106600900933985e-02,4.788307373529623184e-02,1.286870415416240299e+01
-6.536536536536535991e+00,1.543071712369905368e+00,8.629858962329031713e-02,4.009518711684277592e-02,1.454989687106828633e+01
-6.516516516516515978e+00,1.456884837950791045e+00,1.549524789394629010e-01,6.191426810664263369e-02,1.823876519006309493e+01
-6.496496496496495965e+00,1.186975552188358929e+00,2.985252872684648340e-01,1.818340756395527835e-01,2.179534377567414083e+01
-6.476476476476475952e+00,1.092140179137403244e+00,3.057441537378975949e-01,2.578976545480738403e-01,1.811057634558481055e+01
-6.456456456456455939e+00,1.173398468268556538e+00,2.398967204234344064e-01,2.376663204252913997e-01,1.460736308911023151e+01
-6.436436436436435926e+00,1.236236255251722982e+00,1.971468357906233093e-01,2.107223361586047783e-01,1.318796674610106834e+01
-6.416416416416415913e+00,1.257637521694735305e+00,2.217700990965207342e-01,1.987393034441850004e-01,1.667815756207557598e+01
-6.396396396396395900e+00,1.267561564775301131e+00,3.715573373163341131e-01,2.745159344935589885e-01,2.322956402144606614e+01
-6.376376376376375887e+00,1.260174231811862056e+00,4.440592403820217138e-01,3.290910942220832136e-01,2.482175040349135742e+01
-6.356356356356355874e+00,1.235666921937704110e+00,4.991165636336565292e-01,3.765021797672602477e-01,2.528839632874792187e+01
-6.336336336336335862e+00,1.188686174969139309e+00,5.495690313503815982e-01,4.233140950053830287e-01,2.538883537894063025e+01
-6.316316316316315849e+00,1.107696236945179269e+00,6.035840859771890443e-01,4.759663462245773413e-01,2.554287343557824386e+01
-6.296296296296295836e+00,9.787482476473482462e-01,6.674369539993121325e-01,5.409127803926785383e-01,2.608200911098756336e+01
-6.276276276276275823e+00,8.193051597064037184e-01,7.352082459068591813e-01,6.140357021784452751e-01,2.704114554567287954e+01
-6.256256256256255810e+00,7.611121658001177570e-01,7.635891386580111462e-01,6.525914806005685964e-01,2.731250187656864625e+01
-6.236236236236235797e+00,9.180648972500667915e-01,7.198438764094522435e-01,6.173054270553028910e-01,2.558500150692082542e+01
-6.216216216216215784e+00,1.134470504741331709e+00,6.588190117537022772e-01,5.588258905396750187e-01,2.309089231370521134e+01
-6.196196196196195771e+00,1.287721432389647314e+00,6.192273984121773323e-01,5.190561423231874194e-01,2.110438427579647680e+01
-6.176176176176175758e+00,1.381105045899335249e+00,5.984660538230912596e-01,4.979032345333540555e-01,1.971755911856040910e+01
-6.156156156156155745e+00,1.439127291752424043e+00,5.880790247183513841e-01,4.876362202530133971e-01,1.874039044081402139e+01
-6.136136136136135732e+00,1.477684633504916745e+00,5.828577512578833053e-01,4.831441833840509625e-01,1.802837280919779417e+01
-6.116116116116115720e+00,1.505232241497228785e+00,5.801246256712345728e-01,4.817101183428254552e-01,1.749640402700081054e+01
-6.096096096096095707e+00,1.526168811211423559e+00,5.785279028340786223e-01,4.819338275454262410e-01,1.709494952268993373e+01
-6.076076076076075694e+00,1.542800733186106665e+00,5.773748007801142723e-01,4.830911088118097219e-01,1.679405367991886422e+01
-6.056056056056055681e+00,1.556312986391007902e+00,5.763069702290972707e-01,4.848121312095595714e-01,1.657516427828605643e+01
-6.036036036036035668e+00,1.567229801301333936e+00,5.751433197602667802e-01,4.869243746904601267e-01,1.642745734027197102e+01
-6.016016016016015655e+00,1.575610903327866463e+00,5.738024151668476014e-01,4.893780079010425221e-01,1.634686520974583246e+01
-5.995995995995995642e+00,1.581080428348412781e+00,5.722645170260243219e-01,4.922166219456848291e-01,1.633742472696212644e+01
-5.975975975975975629e+00,1.582687786702418720e+00,5.705566513913710169e-01,4.955802876666542955e-01,1.641607542241355233e+01
-5.955955955955955616e+00,1.578478033833692562e+00,5.687587655758035154e-01,4.997437307173036025e-01,1.662513067286005963e+01
-5.935935935935935603e+00,1.564351059252420573e+00,5.670511278755591134e-01,5.052049808717135049e-01,1.706616881649367201e+01
-5.915915915915915591e+00,1.530775654188461399e+00,5.659024877776797080e-01,5.128065695072143715e-01,1.800588874409252682e+01
-5.895895895895895578e+00,1.451982487934456945e+00,5.669068358407487462e-01,5.231886689879104990e-01,2.027625190247797349e+01
-5.875875875875875565e+00,1.255841208989757263e+00,5.764932809636984512e-01,5.254270533511730124e-01,2.690755903136701122e+01
-5.855855855855855552e+00,1.057512165352155753e+00,5.815593962304144160e-01,4.415332931307876518e-01,3.889222582534139860e+01
-5.835835835835835539e+00,1.261861339247375202e+00,4.912680154421987799e-01,4.813463600724225411e-01,3.776322761164004049e+01
-5.815815815815815526e+00,1.606031184836381076e+00,4.910967546088913505e-01,5.132380781867779129e-01,2.664928044786171313e+01
-5.795795795795795513e+00,1.746914732876467147e+00,5.128731148276246543e-01,4.970724697978835538e-01,2.005364096991632294e+01
-5.775775775775775500e+00,1.787355173305724687e+00,5.199488983965275812e-01,4.909865936025472055e-01,1.763189814564148961e+01
-5.755755755755755487e+00,1.803160640656664260e+00,5.213416041050229488e-01,4.894583211072059403e-01,1.654742696035827976e+01
-5.735735735735735474e+00,1.811789699069889181e+00,5.205115457077431618e-01,4.894522470360438415e-01,1.596210324443765671e+01
-5.715715715715715461e+00,1.817930784849594028e+00,5.186741350817583029e-01,4.899157788680845171e-01,1.560009615516848491e+01
-5.695695695695695449e+00,1.823083232690243305e+00,5.163265403602800285e-01,4.904472029604932670e-01,1.535304936890837091e+01
-5.675675675675675436e+00,1.827786995975660300e+00,5.137001980919726485e-01,4.908693550954023599e-01,1.517236940932612121e+01
-5.655655655655655423e+00,1.832250800500218713e+00,5.109120925996757379e-01,4.910899914849197745e-01,1.503423759521513681e+01
-5.635635635635635410e+00,1.836556494248983817e+00,5.080225777996435488e-01,4.910514375337522996e-01,1.492641946428148714e+01
-5.615615615615615397e+00,1.840731527160995196e+00,5.050598035025009036e-01,4.907107209792881397e-01,1.484271855687619457e+01
-5.595595595595595384e+00,1.844774204264779005e+00,5.020303869400146723e-01,4.900310721182048468e-01,1.478051943887351882e+01
-5.575575575575575371e+00,1.848658471502522715e+00,4.989232586809682068e-01,4.889779351417295472e-01,1.473982829323728971e+01
-5.555555555555555358e+00,1.852324933433132870e+00,4.957087733143586972e-01,4.875168061401152220e-01,1.472337626712851488e+01
-5.535535535535535345e+00,1.855652418627576683e+00,4.923323965510087441e-01,4.856118514099583838e-01,1.473820648563030566e+01
-5.515515515515515332e+00,1.858381320796681502e+00,4.886990422100699338e-01,4.832255513749629805e-01,1.480102032565343784e+01
-5.495495495495495319e+00,1.859872110241866938e+00,4.846391163036811722e-01,4.803244921922814603e-01,1.495721937161892967e+01
-5.475475475475475307e+00,1.858079208391754555e+00,4.798628431492853452e-01,4.769360315685853835e-01,1.537099406862376050e+01
-5.455455455455455294e+00,1.841962635050880204e+00,4.746885730683425009e-01,4.738891635691491744e-01,1.707951102134648380e+01
