energiesP,transmissionBRP,transmissionTLP,transmissionTRP, dos_DP
-9.379379379379379600e+00,5.802436768411961430e-24,1.915097599282394550e-22,7.460925202878051893e-24,1.520758888108392421e-04
-9.359359359359359587e+00,1.123336981027683982e-23,2.804416066952962283e-22,1.386563627542175440e-23,1.803765817824548351e-04
-9.339339339339339574e+00,2.342217489150039072e-23,4.358805112841612007e-22,2.776653468337729324e-23,2.212585332542991990e-04
-9.319319319319319561e+00,5.456413288701957391e-23,7.441118234614222961e-22,6.215867646422099935e-23,2.838559840387619459e-04
-9.299299299299299548e+00,1.532002024832466368e-22,1.500421625534448475e-21,1.678065880238554432e-22,3.874650131751060573e-04
-9.279279279279279535e+00,6.353227202506080324e-22,4.362082433327429475e-21,6.695393498552554084e-22,5.789081819323640792e-04
-9.259259259259259522e+00,1.142034744917047584e-20,5.339373271983444471e-20,1.158761177512212989e-20,9.977789265320925315e-04
-9.239239239239239510e+00,6.539454138484392699e-21,2.009968151827198684e-20,6.393171334764409879e-21,2.232170903694222653e-03
-9.219219219219219497e+00,1.339689818726653208e-21,2.596057707967333398e-21,1.262978633837804494e-21,9.567182539249492745e-03
-9.199199199199199484e+00,7.302248609337105602e-22,8.518266838180544527e-22,6.644381881356646379e-22,1.082434842046523293e+00
-9.179179179179179471e+00,5.499017630652032179e-22,3.720870074064991870e-22,4.834093822297709377e-22,6.811724906240025634e-03
-9.159159159159159458e+00,4.888729658489812722e-22,1.957674321770401756e-22,4.156469446904921703e-22,1.902958272584196918e-03
-9.139139139139139445e+00,4.818553232061470827e-22,1.364575739007097287e-22,3.966947228744148424e-22,9.153944048473855802e-04
-9.119119119119119432e+00,5.103261222321887498e-22,1.433960650374778698e-22,4.073458547090587893e-22,5.616742804802055383e-04
-9.099099099099099419e+00,5.705515432642823531e-22,2.048290417662608382e-22,4.421907943487300699e-22,3.983093822324464432e-04
-9.079079079079079406e+00,6.661178711873615667e-22,3.263401898928146484e-22,5.020606286650260803e-22,3.119349240402372156e-04
-9.059059059059059393e+00,8.064933107835552124e-22,5.263356545995504069e-22,5.921945908066115406e-22,2.630867411616598177e-04
-9.039039039039039380e+00,1.008034041274685597e-21,8.378150699778403351e-22,7.225287344591757584e-22,2.353058046207294170e-04
-9.019019019019019368e+00,1.296905370862213814e-21,1.314608381552304362e-21,9.094231920042227605e-22,2.209945996349922865e-04
-8.998998998998999355e+00,1.714535093433788002e-21,2.043306335666925540e-21,1.179139319082420343e-21,2.166107233267317370e-04
-8.978978978978979342e+00,2.327266387025602536e-21,3.164634933552755792e-21,1.574173520003888586e-21,2.208664964947741768e-04
-8.958958958958959329e+00,3.243620197995067822e-21,4.912117088006282420e-21,2.164820700645220664e-21,2.341485044357550431e-04
-8.938938938938939316e+00,4.646095729857308426e-21,7.684203247381225145e-21,3.070920834564197538e-21,2.586736142461093339e-04
-8.918918918918919303e+00,6.852146821333225980e-21,1.218460229367362087e-20,4.504518186099785068e-21,2.995052351044097221e-04
-8.898898898898899290e+00,1.043703587655003826e-20,1.970976251808345230e-20,6.858034265570350140e-21,3.673289297811107635e-04
-8.878878878878879277e+00,1.649690408212464268e-20,3.277624877190410520e-20,1.089852584479326594e-20,4.860694601576116651e-04
-8.858858858858859264e+00,2.725674562393109672e-20,5.660201261355233935e-20,1.823090536829708059e-20,7.170891250018507400e-04
-8.838838838838839251e+00,4.762054825976675265e-20,1.029741515795599670e-19,3.251974223626147607e-20,1.258016404429059291e-03
-8.818818818818819238e+00,8.967924005891358691e-20,2.017935080520104156e-19,6.317308668253837787e-20,3.068480509945317476e-03
-8.798798798798799226e+00,1.885000033091444808e-19,4.426571143724222605e-19,1.387429747776368469e-19,1.938569879119078979e-02
-8.778778778778779213e+00,4.757995848175895525e-19,1.174702596797894138e-18,3.719478908381947798e-19,6.215862603852471968e-02
-8.758758758758759200e+00,1.759080395883104418e-18,4.627574010109748923e-18,1.492065724738194857e-18,4.448460802406007525e-03
-8.738738738738739187e+00,2.730706772818501005e-17,7.824383438856457687e-17,2.586862019354660157e-17,1.578821318825928115e-03
-8.718718718718719174e+00,1.442931956191889082e-17,4.664078705811569190e-17,1.590138077335749709e-17,8.665062108696577415e-04
-8.698698698698699161e+00,2.459249951578018419e-18,9.490768067863755224e-18,3.350141290375945196e-18,5.955597152132310413e-04
-8.678678678678679148e+00,1.065561504448329111e-18,5.405348118662817503e-18,1.979026051080565200e-18,4.739324726059074137e-04
-8.658658658658659135e+00,5.690185328333762167e-19,4.539475376496575333e-18,1.721378747863036395e-18,4.204456808137138667e-04
-8.638638638638639122e+00,2.678857196241625821e-19,5.017686941973224596e-18,1.958506205794230568e-18,4.077222177852057872e-04
-8.618618618618619109e+00,6.450708564460108934e-20,7.579593336321320184e-18,3.004602273056482413e-18,4.285771906408833150e-04
-8.598598598598599096e+00,1.174309343193772939e-18,2.076001018648373994e-17,8.155066346603515635e-18,4.889500869047490620e-04
-8.578578578578579084e+00,1.983852354964274513e-15,5.765580375732735062e-15,2.152935475246611980e-15,6.132624348892548680e-04
-8.558558558558559071e+00,1.767487109957403722e-17,1.502577090320900958e-17,4.991810837849401262e-18,8.725378024955401240e-04
-8.538538538538539058e+00,8.929779503990217195e-18,2.847422813555034532e-18,7.690363235424094712e-19,1.511058737550525230e-03
-8.518518518518519045e+00,7.513756618646480973e-18,1.048829900362657152e-18,2.214837164997232212e-19,3.837519977322760220e-03
-8.498498498498499032e+00,7.638152144905017140e-18,5.375276350149555277e-19,1.226809553392308825e-19,3.391748285331813717e-02
-8.478478478478479019e+00,8.597302089301583094e-18,3.631592009032206659e-19,1.573984157690900131e-19,3.033501660995257740e-02
-8.458458458458459006e+00,1.035112403874589654e-17,3.282064329974926545e-19,2.774860837342039402e-19,3.824963664104681638e-03
-8.438438438438438993e+00,1.311449710177801021e-17,3.942736623490411095e-19,4.992788587603456266e-19,1.719558542592867926e-03
-8.418418418418418980e+00,1.733742756903892738e-17,5.919477634927120689e-19,8.815948913720569663e-19,1.296338205134006530e-03
-8.398398398398398967e+00,2.381307752321211759e-17,1.026944618538374341e-18,1.544576112124929283e-18,1.459671652686386767e-03
-8.378378378378378954e+00,3.392254587149292249e-17,1.945759996661745913e-18,2.724984778223447033e-18,2.556657560370684690e-03
-8.358358358358358942e+00,5.012874261604810028e-17,3.907358798740444543e-18,4.903142671532553548e-18,9.713128966439204398e-03
-8.338338338338338929e+00,7.699832149870403005e-17,8.215474421887911498e-18,9.101287960667255775e-18,1.237389613728459681e+00
-8.318318318318318916e+00,1.234414156994378091e-16,1.806159229703910612e-17,1.763075277026658061e-17,7.070191727749032887e-03
-8.298298298298298903e+00,2.080191602683331612e-16,4.178414656667932679e-17,3.612633298280032336e-17,2.085994196961821288e-03
-8.278278278278278890e+00,3.728904857130383977e-16,1.031488132290655707e-16,7.971471785023445254e-17,1.080520769196501810e-03
-8.258258258258258877e+00,7.260329978170819889e-16,2.785728084247569832e-16,1.946171314045662690e-16,7.184428134258996797e-04
-8.238238238238238864e+00,1.598285070816828079e-15,8.618940003629753720e-16,5.511529117207710475e-16,5.515138904938367672e-04
-8.218218218218218851e+00,4.356867563528723706e-15,3.373976296332122124e-15,2.000736426353363161e-15,4.651218308758890674e-04
-8.198198198198198838e+00,1.953032902795725943e-14,2.245967820153205393e-14,1.251497052787744175e-14,4.193952492278333363e-04
-8.178178178178178825e+00,2.577629475221386625e-12,4.635673149333188602e-12,2.459641895598354356e-12,3.978752178174038787e-04
-8.158158158158158813e+00,4.080826390240673759e-14,1.245748036171714439e-13,6.377173149555171740e-14,3.932948583589387015e-04
-8.138138138138138800e+00,9.332043396434901952e-15,5.554330343151264639e-14,2.779039295149155710e-14,4.028245681500798028e-04
-8.118118118118118787e+00,3.275769707375464533e-15,4.959012272401251573e-14,2.456127482292672362e-14,4.264429759169956202e-04
-8.098098098098098774e+00,8.307204241307791554e-16,6.003466427774685903e-14,2.980377314327244328e-14,4.667317487425135880e-04
-8.078078078078078761e+00,5.137917901580176014e-16,8.865066506124859308e-14,4.465573937964090052e-14,5.298522566700068987e-04
-8.058058058058058748e+00,5.827640367451425595e-15,1.542146479483985281e-13,7.977355878129465676e-14,6.285119499920123563e-04
-8.038038038038038735e+00,3.346963541223652412e-14,3.149698619879245534e-13,1.693051326657450428e-13,7.900280665923992574e-04
-8.018018018018018722e+00,1.598169584045561192e-13,7.707071995177280089e-13,4.355553151208102794e-13,1.081247156088392019e-03
-7.997997997997997821e+00,7.983084383552546348e-13,2.376870320972916762e-12,1.428980773048538439e-12,1.707480788172330071e-03
-7.977977977977977808e+00,4.999223772687236870e-12,1.033439811533500341e-11,6.690674773844553221e-12,3.625307188381632698e-03
-7.957957957957957795e+00,5.467291245593256816e-11,8.566499606813988821e-11,6.053174375444676471e-11,1.978174155283877675e-02
-7.937937937937937782e+00,6.995003949622589288e-09,8.981088644195569868e-09,7.044177820427486295e-09,5.844594883406897812e-02
-7.917917917917917769e+00,4.123322107004725107e-09,4.722648287552667928e-09,4.232503985397097031e-09,1.154052542069317587e-02
-7.897897897897897757e+00,1.633498097398572782e-02,1.904535950455220339e-02,2.178833004347842384e-02,2.785629216728106172e+01
-7.877877877877877744e+00,5.857326866844683733e-02,9.032181785353667058e-02,1.036883255660888126e-01,1.437459739505516154e+01
-7.857857857857857731e+00,7.209312563411959807e-02,1.436659322741780376e-01,1.657222714610689651e-01,1.235919171408553652e+01
-7.837837837837837718e+00,1.014163321806025031e-01,1.936595368876784518e-01,2.248178841474184342e-01,1.176915488718145397e+01
-7.817817817817817705e+00,1.983929714735536420e-01,2.278391113249919608e-01,2.666136475390884497e-01,1.160970790571581901e+01
-7.797797797797797692e+00,3.819937371430063289e-01,2.163009955658055650e-01,2.555081432607720915e-01,1.159104309472667360e+01
-7.777777777777777679e+00,5.674133908538653293e-01,1.613946435641555044e-01,1.926295728287971132e-01,1.160568797645771077e+01
-7.757757757757757666e+00,6.769200500248950814e-01,1.037589465356352492e-01,1.250885230102636025e-01,1.161709886198057973e+01
-7.737737737737737653e+00,7.227268802554167593e-01,6.396298089515015106e-02,7.768489607377587758e-02,1.162483300829552135e+01
-7.717717717717717640e+00,7.383392263273627076e-01,4.004871927595338860e-02,4.866749816683670071e-02,1.165295360534046765e+01
-7.697697697697697627e+00,7.433702936054915611e-01,2.604722638972104681e-02,3.121977878843019971e-02,1.174816652904070224e+01
-7.677677677677677615e+00,7.463608320591759160e-01,1.777275098330643663e-02,2.043520763396877715e-02,1.197984671169813886e+01
-7.657657657657657602e+00,7.508147447228299409e-01,1.286672462715491953e-02,1.346615156592904060e-02,1.242070906712502776e+01
-7.637637637637637589e+00,7.583356690939035971e-01,1.012399195431024773e-02,8.742048237509625341e-03,1.304501897338604266e+01
-7.617617617617617576e+00,7.700121212313778551e-01,9.101980572296355237e-03,5.447209333926586634e-03,1.351212938194500168e+01
-7.597597597597597563e+00,7.870562683995110387e-01,1.015608961553494949e-02,3.357524726131305877e-03,1.327510990386457479e+01
-7.577577577577577550e+00,8.107486025733120494e-01,1.542597400118358997e-02,3.313483935910016900e-03,1.234040924569971942e+01
-7.557557557557557537e+00,8.373040975326879742e-01,3.421805377273180737e-02,1.065801482544449785e-02,1.123154684153773530e+01
-7.537537537537537524e+00,7.859498092243639711e-01,1.179444938866856529e-01,6.195920812281277557e-02,1.028013390414637129e+01
-7.517517517517517511e+00,2.192371836280991304e-01,2.856355938386512250e-01,2.147605596923409799e-01,9.546054451297779408e+00
-7.497497497497497498e+00,3.472701723852322786e-01,1.149809827308264087e-01,1.089207673308932589e-01,8.996067272881823840e+00
-7.477477477477477485e+00,5.134111772831286835e-01,5.218848542227774723e-02,5.769500806302083062e-02,8.589903569067715239e+00
-7.457457457457457473e+00,5.939542609530179540e-01,3.134270600375328730e-02,3.863150059832697047e-02,8.300490948513475686e+00
-7.437437437437437460e+00,6.419199239153146053e-01,2.208249602278055182e-02,2.950053989238395416e-02,8.117703020216747944e+00
-7.417417417417417447e+00,6.757635855939222447e-01,1.712595844217300323e-02,2.434749678139945875e-02,8.057754021673972034e+00
-7.397397397397397434e+00,7.026355337284534430e-01,1.415009496359301636e-02,2.113914823089756839e-02,8.209246624787821744e+00
-7.377377377377377421e+00,7.258455261234768585e-01,1.223827483873508870e-02,1.903068242727922951e-02,9.010281436884312711e+00
-7.357357357357357408e+00,7.472851657819166160e-01,1.097581825726782687e-02,1.762209959527352363e-02,1.492490264193771310e+01
-7.337337337337337395e+00,7.687332611721022779e-01,1.016022474398864048e-02,1.670149283037811183e-02,2.579370396697919077e+01
-7.317317317317317382e+00,7.792738376753378660e-01,5.262816157183296956e-02,3.956464831218488298e-02,1.326926599950627050e+01
-7.297297297297297369e+00,7.835106005215177749e-01,1.249358866398827400e-01,7.848990181892510909e-02,1.527675503800426604e+01
-7.277277277277277356e+00,7.944173843745251373e-01,1.768210562671635455e-01,1.082858606368494458e-01,1.587524197635340784e+01
-7.257257257257257343e+00,8.078914834486851104e-01,2.175819720976731042e-01,1.340794097191810863e-01,1.610509845400165929e+01
-7.237237237237237331e+00,8.234880317799812000e-01,2.497102678347981053e-01,1.571348806846160073e-01,1.614423200410630699e+01
-7.217217217217217318e+00,8.414181919820323818e-01,2.741534058395789786e-01,1.778410690110420467e-01,1.606259640878728590e+01
-7.197197197197197305e+00,8.621273886145220944e-01,2.912015448312827437e-01,1.961755886199791354e-01,1.589885302523197197e+01
-7.177177177177177292e+00,8.861446107751982382e-01,3.008452556850982340e-01,2.118709527851998509e-01,1.567869434152442309e+01
-7.157157157157157279e+00,9.139763145069235151e-01,3.030101236447359514e-01,2.245194517180373051e-01,1.542119404056967191e+01
-7.137137137137137266e+00,9.460008678769593615e-01,2.977544116471210200e-01,2.336737769428037792e-01,1.514154308300087060e+01
-7.117117117117117253e+00,9.823641976498734829e-01,2.854362810447110266e-01,2.389556114342566429e-01,1.485239055279894238e+01
-7.097097097097097240e+00,1.022897345385959333e+00,2.668249404667483171e-01,2.401620160003104520e-01,1.456453668764641485e+01
-7.077077077077077227e+00,1.067083354029064068e+00,2.431228251619450553e-01,2.373461232112756558e-01,1.428727429410651517e+01
-7.057057057057057214e+00,1.114092260906236698e+00,2.158825739023896295e-01,2.308472605485359652e-01,1.402851133796251304e+01
-7.037037037037037202e+00,1.162881122191707473e+00,1.868360719702352735e-01,2.212583920979083463e-01,1.379474306555466256e+01
-7.017017017017017189e+00,1.212331809916729508e+00,1.576848764476247999e-01,2.093402104113439854e-01,1.359091881338126484e+01
-6.996996996996997176e+00,1.261386712888208583e+00,1.299126101772264119e-01,1.959094486070648011e-01,1.342024653444438265e+01
-6.976976976976977163e+00,1.309148014858705578e+00,1.046645590608305254e-01,1.817340813647255193e-01,1.328398802921099175e+01
-6.956956956956957150e+00,1.354924634768277958e+00,8.270902188334268434e-02,1.674592145862079939e-01,1.318131268339178064e+01
-6.936936936936937137e+00,1.398230567267197300e+00,6.446684117556601701e-02,1.535720119730391298e-01,1.310928777628582331e+01
-6.916916916916917124e+00,1.438750346511270761e+00,5.008134908067757296e-02,1.404007154629408061e-01,1.306307727100848837e+01
-6.896896896896897111e+00,1.476289772250788612e+00,3.950109720855689288e-02,1.281361752496187334e-01,1.303638809473590321e+01
-6.876876876876877098e+00,1.510726098621647973e+00,3.255599397298400421e-02,1.168638957800835487e-01,1.302214216560690119e+01
-6.856856856856857085e+00,1.541965903572633190e+00,2.901723477833870191e-02,1.065976314847092571e-01,1.301327903240988348e+01
-6.836836836836837072e+00,1.569913704164543899e+00,2.863888716470587223e-02,9.730936451352570349e-02,1.300353822619294064e+01
-6.816816816816817060e+00,1.594451087817349455e+00,3.118324142832130941e-02,8.895357673937043241e-02,1.298806334474283197e+01
-6.796796796796797047e+00,1.615424548397754290e+00,3.643367695583814292e-02,8.148567064095504908e-02,1.296372241077068566e+01
-6.776776776776776146e+00,1.632639789267998687e+00,4.419885260164242713e-02,7.487535939529772755e-02,1.292913053094866171e+01
-6.756756756756756133e+00,1.645860451115376044e+00,5.431135340852390192e-02,6.911616924634161885e-02,1.288444942517578617e+01
-6.736736736736736120e+00,1.654809688332272710e+00,6.662303669778016357e-02,6.423217368336625599e-02,1.283108659967887810e+01
-6.716716716716716107e+00,1.659173578080931355e+00,8.099846864804238766e-02,6.028290550423595628e-02,1.277141314910492298e+01
-6.696696696696696094e+00,1.658605948920019113e+00,9.730711144111370281e-02,5.736717188369548637e-02,1.270857932418473446e+01
-6.676676676676676081e+00,1.652734881823549884e+00,1.154143120733238104e-01,5.562626382020162408e-02,1.264645989653364566e+01
-6.656656656656656068e+00,1.641171923718563352e+00,1.351706301846284375e-01,5.524679541082860162e-02,1.258973140974983629e+01
-6.636636636636636055e+00,1.623526033230282106e+00,1.563986009192560034e-01,5.646309225407920851e-02,1.254408204823671191e+01
-6.616616616616616042e+00,1.599425507994148177e+00,1.788756632651407885e-01,5.955861478833168743e-02,1.251658236373459054e+01
-6.596596596596596029e+00,1.568552621437098171e+00,2.023117468256298013e-01,6.486528636390566371e-02,1.251629850548431833e+01
-6.576576576576576016e+00,1.530697271787803571e+00,2.263200297424849960e-01,7.275875043598170611e-02,1.255531143735401578e+01
-6.556556556556556004e+00,1.485837144370202312e+00,2.503798860601116338e-01,8.364654665590680327e-02,1.265042976850832090e+01
-6.536536536536535991e+00,1.434251659407977275e+00,2.737923214662882354e-01,9.794526407349826713e-02,1.282607163240842318e+01
-6.516516516516515978e+00,1.376673431202503961e+00,2.956303125323053727e-01,1.160428222582671892e-01,1.311902740791338395e+01
-6.496496496496495965e+00,1.314471460959924176e+00,3.146880774080834664e-01,1.382456262835391747e-01,1.358583782744675794e+01
-6.476476476476475952e+00,1.249842758367384565e+00,3.294271093235017767e-01,1.647245865020021127e-01,1.431208905445280699e+01
-6.456456456456455939e+00,1.185965002120786815e+00,3.378668477147534488e-01,1.955279752499035073e-01,1.541755340120762519e+01
-6.436436436436435926e+00,1.127008049381410304e+00,3.370158102357726504e-01,2.310499482228723089e-01,1.707751583128280259e+01
-6.416416416416415913e+00,1.094031979871663562e+00,3.700037424940260666e-01,2.915574895531570787e-01,2.449099276104041678e+01
-6.396396396396395900e+00,1.160306487881221926e+00,5.057998061433076620e-01,3.762560530789981206e-01,2.581129018458649327e+01
-6.376376376376375887e+00,1.178482656954089158e+00,5.685687909057861589e-01,4.258376075794609861e-01,2.635093922269013333e+01
-6.356356356356355874e+00,1.170939535010245169e+00,6.180985356617906268e-01,4.634735584556305965e-01,2.704965662078784305e+01
-6.336336336336335862e+00,1.135824660068056158e+00,6.652481961755223328e-01,4.986262948048337806e-01,2.672459807893193684e+01
-6.316316316316315849e+00,1.063496955919626341e+00,7.167643750933534452e-01,5.389400086462943218e-01,2.488741073269989101e+01
-6.296296296296295836e+00,9.437743981728619058e-01,7.771272903656298858e-01,5.915339861128278143e-01,2.276553827907375904e+01
-6.276276276276275823e+00,8.034578964671481582e-01,8.380326172841645604e-01,6.528325898446056819e-01,2.111280803815144225e+01
-6.256256256256255810e+00,7.715623994625899762e-01,8.606862752489983226e-01,6.841810509172812083e-01,1.993410268415396658e+01
-6.236236236236235797e+00,9.267050168304911129e-01,8.253323029915484721e-01,6.522875439962748656e-01,1.908230022946023396e+01
-6.216216216216215784e+00,1.124931772725559886e+00,7.783192647902079653e-01,5.969600981925911043e-01,1.844546657067249384e+01
-6.196196196196195771e+00,1.267695790048501525e+00,7.483210175984518209e-01,5.533162073619273258e-01,1.795603141707298889e+01
-6.176176176176175758e+00,1.357658276990229895e+00,7.333796031499933976e-01,5.241851065746454541e-01,1.757569946547599216e+01
-6.156156156156155745e+00,1.415208082881535656e+00,7.269770794715039175e-01,5.045434759182317874e-01,1.728497035342806853e+01
-6.136136136136135732e+00,1.454209745594018832e+00,7.249006130387822822e-01,4.904535266227314505e-01,1.707915334120879436e+01
-6.116116116116115720e+00,1.482349183332631215e+00,7.248859895983907897e-01,4.796297587698981069e-01,1.697131769056526807e+01
-6.096096096096095707e+00,1.503757468991538726e+00,7.257455163724635394e-01,4.708306548185964280e-01,1.700843781616286066e+01
-6.076076076076075694e+00,1.520636130028782951e+00,7.268568645400664829e-01,4.634106853293454842e-01,1.732920827995275559e+01
-6.056056056056055681e+00,1.534072714323388542e+00,7.279138761512239375e-01,4.570833910033703651e-01,1.840466283040383288e+01
-6.036036036036035668e+00,1.544390549751264663e+00,7.288236222438120304e-01,4.518214281237198926e-01,2.233541275908952528e+01
-6.016016016016015655e+00,1.551187413986246932e+00,7.297024250722009553e-01,4.478571258936508426e-01,3.457004694646035148e+01
-5.995995995995995642e+00,1.553020933913327184e+00,7.309936487114317982e-01,4.458044371684812268e-01,2.509788514500394285e+01
-5.975975975975975629e+00,1.546351342154746789e+00,7.338687823972308566e-01,4.470294499547381450e-01,1.885299691900161889e+01
-5.955955955955955616e+00,1.522232603423399944e+00,7.415743394758574913e-01,4.547002398715082050e-01,1.718722777737410823e+01
-5.935935935935935603e+00,1.454649001464953795e+00,7.647613536104392873e-01,4.768302091366549145e-01,1.669742542508091177e+01
-5.915915915915915591e+00,1.264246243262487468e+00,8.435179303111641769e-01,5.292283570603235621e-01,1.677629138546697973e+01
-5.895895895895895578e+00,1.074539177379519428e+00,9.742237028573772495e-01,5.138411560134981126e-01,1.761914615666894335e+01
-5.875875875875875565e+00,1.426066906743245211e+00,8.438447816286666070e-01,3.635774076152783474e-01,2.098394439556366819e+01
-5.855855855855855552e+00,1.526141333654342347e+00,7.661197476420658070e-01,3.449939326134414674e-01,3.480550427750988263e+01
-5.835835835835835539e+00,1.427433589482893783e+00,7.378036896275120826e-01,4.320913069813876461e-01,2.594969877539136149e+01
-5.815815815815815526e+00,1.360846893280708070e+00,6.737304785336134527e-01,6.666530274089842445e-01,1.866695210256029114e+01
-5.795795795795795513e+00,1.622146220117885562e+00,6.102849741692966123e-01,6.319810016429830979e-01,1.700892583032108973e+01
-5.775775775775775500e+00,1.756495705465849877e+00,5.914945239318067927e-01,5.362020889969992821e-01,1.661514825513524940e+01
-5.755755755755755487e+00,1.810950552068629538e+00,5.785033108924022560e-01,4.862167151500013107e-01,1.677439524480938715e+01
-5.735735735735735474e+00,1.840709212480709178e+00,5.645101172117799049e-01,4.603814506490933600e-01,1.754510165115164355e+01
-5.715715715715715461e+00,1.861288497879762138e+00,5.492117778878682355e-01,4.465014682359511600e-01,1.971992082092322818e+01
-5.695695695695695449e+00,1.877436006707176475e+00,5.329750167735733957e-01,4.393546145791995539e-01,2.574488960224063305e+01
-5.675675675675675436e+00,1.890759794179776465e+00,5.161884355879234887e-01,4.365341155649666294e-01,2.888771206096374300e+01
-5.655655655655655423e+00,1.901775496041701263e+00,4.992064701178063890e-01,4.368316758907543340e-01,2.151497570940189163e+01
-5.635635635635635410e+00,1.910541991299867348e+00,4.823563870711694013e-01,4.396111425973709408e-01,1.820703799582227589e+01
-5.615615615615615397e+00,1.916867723037743332e+00,4.659465192432473701e-01,4.445598189416906099e-01,1.699459388478279465e+01
-5.595595595595595384e+00,1.920338277748035116e+00,4.502723851929749110e-01,4.516130068133449305e-01,1.647072813943140090e+01
-5.575575575575575371e+00,1.920193806866850261e+00,4.356268648675428734e-01,4.610062417366741494e-01,1.621292740608017269e+01
-5.555555555555555358e+00,1.914904010709324256e+00,4.223298466656221217e-01,4.735325693776959444e-01,1.607610652403330320e+01
-5.535535535535535345e+00,1.900724531327517841e+00,4.108316582294277985e-01,4.913945365336040427e-01,1.600280896710853540e+01
-5.515515515515515332e+00,1.865164018591628059e+00,4.021858065518625347e-01,5.215364477093474838e-01,1.596839768402759674e+01
-5.495495495495495319e+00,1.735550346581698822e+00,4.017454476306007161e-01,5.893138071072913098e-01,1.596243847526286430e+01
-5.475475475475475307e+00,2.008168658830268960e+00,3.732683815152062490e-01,2.379710988111276571e-01,1.598147974205312494e+01
-5.455455455455455294e+00,2.025795458790535353e+00,3.656203491755725121e-01,3.793689948161911851e-01,1.602604882234385641e+01
