energiesP,transmissionBRP,transmissionTLP,transmissionTRP, dos_DP
-8.878878878878879277e+00,1.348710562913281013e-18,7.672319185203289801e-19,5.904575117229919001e-19,1.740130717995597978e-03
-8.858858858858859264e+00,5.841432285883246128e-18,2.559129863125709336e-18,2.603374351955275564e-18,5.526968294910889271e-03
-8.838838838838839251e+00,2.510327019807165963e-16,8.185322530364260803e-17,1.141391748007179754e-16,1.768371264451537583e-01
-8.818818818818819238e+00,2.414990576777552867e-17,5.632008948602595867e-18,1.122994164545444735e-17,1.292070647659523605e-02
-8.798798798798799226e+00,6.302604957952787517e-18,1.003402723480763183e-18,3.005902899992898688e-18,2.622990575449473186e-03
-8.778778778778779213e+00,3.520534678161045311e-18,3.630476241805133612e-19,1.727839551502923847e-18,1.170243493805952139e-03
-8.758758758758759200e+00,2.617876638744653464e-18,1.665101681298495418e-19,1.327426544469330804e-18,7.143173855230696432e-04
-8.738738738738739187e+00,2.273272469317209266e-18,8.864785035091697957e-20,1.196699291141235276e-18,5.231235378468075767e-04
-8.718718718718719174e+00,2.181030075125320359e-18,5.989976150347443022e-20,1.199235465271480581e-18,4.345747324014075509e-04
-8.698698698698699161e+00,2.246173735966772843e-18,6.087495411145776407e-20,1.300190545647879668e-18,3.979561320457348432e-04
-8.678678678678679148e+00,2.440376603135643977e-18,8.785733799235458087e-20,1.502922561611480476e-18,3.958430513289587678e-04
-8.658658658658659135e+00,2.763584962368951365e-18,1.445897364221169814e-19,1.838154333660598316e-18,4.255302131843344705e-04
-8.638638638638639122e+00,3.228661780105788874e-18,2.399750996173922798e-19,2.372601533555887291e-18,4.964432956548209958e-04
-8.618618618618619109e+00,3.844009443196358467e-18,3.862303514391015174e-19,3.240523161913445181e-18,6.387957704098149890e-04
-8.598598598598599096e+00,4.561946987735680176e-18,5.914297140270603628e-19,4.735650832608316767e-18,9.405074813883603120e-04
-8.578578578578579084e+00,5.078194438708794125e-18,8.275466009035154465e-19,7.647948281082622560e-18,1.721588108366330474e-03
-8.558558558558559071e+00,3.996971610038644896e-18,9.637743094453200217e-19,1.534374667117416582e-17,4.943944985105782133e-03
-8.538538538538539058e+00,3.842591638762901685e-17,2.104284125310627744e-17,1.069212500824331214e-16,8.946621284849225197e-02
-8.518518518518519045e+00,1.170386869729020899e-16,3.610137268182757290e-17,1.806226296160287119e-18,1.642674865546591562e-02
-8.498498498498499032e+00,9.837961033940468477e-17,3.068931487344035723e-17,1.240159720759257004e-17,3.097527785740359588e-03
-8.478478478478479019e+00,1.406260609716678324e-16,4.653584913413529604e-17,3.297678014408216158e-17,1.544900481276845943e-03
-8.458458458458459006e+00,2.475298086609376392e-16,8.712942477286456420e-17,7.876296231381532301e-17,1.226789696770346329e-03
-8.438438438438438993e+00,5.278083822252210971e-16,1.965596169649204333e-16,2.047331394932111049e-16,1.424389392424668579e-03
-8.418418418418418980e+00,1.496675212112140334e-15,5.856384821926873657e-16,6.748689946718067883e-16,2.541228310013898210e-03
-8.398398398398398967e+00,8.223425553140286849e-15,3.358409307612544225e-15,4.209680416785413235e-15,9.779168016639232935e-03
-8.378378378378378954e+00,1.247590593252511121e-12,5.286472948466890485e-13,7.164041719012263731e-13,1.120622904252339458e+00
-8.358358358358358942e+00,9.813973409660504813e-15,4.293639212745205416e-15,6.287309405844381044e-15,7.005320603132155974e-03
-8.338338338338338929e+00,3.522974391565736776e-15,1.585432973399059119e-15,2.514995082565515827e-15,2.064706091479765956e-03
-8.318318318318318916e+00,2.167607986858210083e-15,1.000922336139607865e-15,1.727463166890146911e-15,1.063732412498937093e-03
-8.298298298298298903e+00,1.690557507981746565e-15,8.001646403341179171e-16,1.510506171299548220e-15,7.020016626077423862e-04
-8.278278278278278890e+00,1.513960571367964039e-15,7.349744586668204111e-16,1.526558448110690737e-15,5.341343471763485614e-04
-8.258258258258258877e+00,1.488268598631619271e-15,7.430370092223204944e-16,1.708522061923319827e-15,4.460059091284852991e-04
-8.238238238238238864e+00,1.567157898079523641e-15,8.088909737180000918e-16,2.071711728181136405e-15,3.977793604911249756e-04
-8.218218218218218851e+00,1.741405233589778505e-15,9.372520672793536497e-16,2.689377695812393761e-15,3.728497128367760103e-04
-8.198198198198198838e+00,2.021111163809930362e-15,1.149285650973408583e-15,3.713824442630250063e-15,3.636495791606581939e-04
-8.178178178178178825e+00,2.430549647919551025e-15,1.489003414108923541e-15,5.440446520011074145e-15,3.668357823208593868e-04
-8.158158158158158813e+00,3.005840494806794414e-15,2.041895620338268593e-15,8.454010161786330019e-15,3.815145801566314013e-04
-8.138138138138138800e+00,3.788489935597571767e-15,2.979396668057538948e-15,1.396761283910244990e-14,4.087255038491465690e-04
-8.118118118118118787e+00,4.800767387429187295e-15,4.669771188619137573e-15,2.465659369240276806e-14,4.517228731214381014e-04
-8.098098098098098774e+00,5.966784112246444275e-15,7.982775945748798465e-15,4.687958723287870953e-14,5.172323798846064757e-04
-8.078078078078078761e+00,6.900967323299536448e-15,1.524257937507411524e-14,9.720958531708093896e-14,6.187132427726281829e-04
-8.058058058058058748e+00,6.579343293377259016e-15,3.375515957580609052e-14,2.242275076368503073e-13,7.850771387056204673e-04
-8.038038038038038735e+00,5.493615827268521269e-15,9.218192105363691803e-14,5.947532086770524237e-13,1.087911311209437126e-03
-8.018018018018018722e+00,5.181118386302014492e-14,3.457991509817880753e-13,1.932203625939695612e-12,1.752011574198536741e-03
-7.997997997997997821e+00,1.160096545300310243e-12,2.234570336059413701e-12,8.953357873010452220e-12,3.868707803845881660e-03
-7.977977977977977808e+00,5.904506462406248355e-11,5.516623169756724997e-11,1.137878312759086754e-10,2.429852919776124762e-02
-7.957957957957957795e+00,8.211310119339514651e-10,5.354204981878062537e-10,2.656478147521238463e-10,4.474167825727418807e-02
-7.937937937937937782e+00,9.507403871957334881e-10,5.845730167627387063e-10,8.107612535870465779e-12,9.447667809546053327e-03
-7.917917917917917769e+00,1.095749854195241943e-07,8.789748320467826028e-08,7.574939418416564761e-08,3.046906964264529116e-01
-7.897897897897897757e+00,9.918373162443941404e-03,2.239962216778288578e-02,7.308587727717349991e-02,5.694822488501595004e+00
-7.877877877877877744e+00,2.777202201712547502e-02,5.378344717454729140e-02,2.445397696916538632e-01,9.133049618527417479e+00
-7.857857857857857731e+00,3.206814815215343339e-02,5.459076061385824408e-02,3.128518656349433824e-01,1.010397625741781624e+01
-7.837837837837837718e+00,3.367272875124260878e-02,5.112821888388019431e-02,3.544695297674623213e-01,1.073320921376228831e+01
-7.817817817817817705e+00,3.405318100566601114e-02,4.640745794933345825e-02,3.864567102657720521e-01,1.117809404039400967e+01
-7.797797797797797692e+00,3.338190684148907572e-02,4.079483077698138616e-02,4.159025794611445059e-01,1.148593183388570260e+01
-7.777777777777777679e+00,3.145944002613129675e-02,3.419902700481695923e-02,4.470945549349636949e-01,1.169272813642417042e+01
-7.757757757757757666e+00,2.791821307474799674e-02,2.654794666973891645e-02,4.836184442282929208e-01,1.183903307054800180e+01
-7.737737737737737653e+00,2.236607338922192573e-02,1.811067776061668633e-02,5.292305064416685800e-01,1.197665097436196291e+01
-7.717717717717717640e+00,1.478171113812411404e-02,1.013834619818792214e-02,5.879340208031023085e-01,1.217528867804056780e+01
-7.697697697697697627e+00,6.787589368388873348e-03,6.381480124976477222e-03,6.619580606791219957e-01,1.252423502418218071e+01
-7.677677677677677615e+00,5.012151929488240995e-03,1.588006063256745121e-02,7.431198256343404251e-01,1.309393949965918580e+01
-7.657657657657657602e+00,2.553855185530742866e-02,5.316476534669010295e-02,7.929861173742036584e-01,1.376231088639005584e+01
-7.637637637637637589e+00,8.403726354358229123e-02,1.203545573043288130e-01,7.454076208143491922e-01,1.398567568381953308e+01
-7.617617617617617576e+00,1.631244354596395607e-01,1.838631767570553244e-01,6.005470891657755939e-01,1.330597561947416096e+01
-7.597597597597597563e+00,2.274411969963886504e-01,2.136326686636180749e-01,4.494379130954687662e-01,1.211934834933347638e+01
-7.577577577577577550e+00,2.688510979597140693e-01,2.158826173016898664e-01,3.449981612245391904e-01,1.099151478993714370e+01
-7.557557557557557537e+00,2.964971305432169690e-01,2.059196013925227442e-01,2.826467108654153737e-01,1.010431598980825996e+01
-7.537537537537537524e+00,3.186755040713396547e-01,1.923790484932393352e-01,2.456738539706971869e-01,9.437274741081502327e+00
-7.517517517517517511e+00,3.398721694888405254e-01,1.786555325080289580e-01,2.220855119619007945e-01,8.937438257970754307e+00
-7.497497497497497498e+00,3.621777094637693706e-01,1.658790489860945683e-01,2.049723621017773556e-01,8.565043246116406550e+00
-7.477477477477477485e+00,3.864155822254892181e-01,1.544020212213354781e-01,1.904648780760396232e-01,8.297622927845999641e+00
-7.457457457457457473e+00,4.126071375981137379e-01,1.444162485423381159e-01,1.762786679694148817e-01,8.129247695694655107e+00
-7.437437437437437460e+00,4.399274770520343880e-01,1.362733402133023408e-01,1.608743051007362479e-01,8.077604490523626168e+00
-7.417417417417417447e+00,4.658715921952042982e-01,1.308890681787661658e-01,1.429614416741067651e-01,8.220205952644574765e+00
-7.397397397397397434e+00,4.822206568107909597e-01,1.309841261768761589e-01,1.216346796828311067e-01,8.879135450550283082e+00
-7.377377377377377421e+00,4.452124830569581526e-01,1.470549898860086802e-01,1.079168810639441478e-01,1.219956832380261602e+01
-7.357357357357357408e+00,9.897497381914859005e-02,1.128815869590694410e-01,5.590035160230552025e-01,4.073179079788710766e+01
-7.337337337337337395e+00,6.720042147788789499e-01,1.740285429080679069e-02,2.780777884655712962e-01,1.181213136065311531e+01
-7.317317317317317382e+00,7.618507745180920221e-01,1.155785503721843688e-01,1.861715861954298668e-01,1.216244051525624137e+01
-7.297297297297297369e+00,8.038781261507804698e-01,2.336629735519682449e-01,2.287827318153158318e-01,1.457767994802089540e+01
-7.277277277277277356e+00,8.271736079474039105e-01,2.975886948845776203e-01,2.485652184790003161e-01,1.544593529512191132e+01
-7.257257257257257343e+00,8.413469702493637792e-01,3.412973724282321042e-01,2.616218815315083934e-01,1.583811629403915333e+01
-7.237237237237237331e+00,8.504136396726063030e-01,3.742401050558514242e-01,2.722527922417842805e-01,1.598043259573816144e+01
-7.217217217217217318e+00,8.561311048375119803e-01,4.004056001547875443e-01,2.821591841507592457e-01,1.596659498596003068e+01
-7.197197197197197305e+00,8.593531557303963897e-01,4.218072162784357593e-01,2.921712694266691002e-01,1.584801467063720004e+01
-7.177177177177177292e+00,8.605219495528368956e-01,4.395654443602814987e-01,3.027638502826822675e-01,1.565791058706878403e+01
-7.157157157157157279e+00,8.598757791316860022e-01,4.543331806914917559e-01,3.142472094748418598e-01,1.542015374306512321e+01
-7.137137137137137266e+00,8.575501831381571183e-01,4.664892735839790139e-01,3.268467395749378168e-01,1.515317587689028045e+01
-7.117117117117117253e+00,8.536352179416544228e-01,4.762363844629576848e-01,3.407372370862629674e-01,1.487190301382162083e+01
-7.097097097097097240e+00,8.482141494449471075e-01,4.836551261270777280e-01,3.560556130740108460e-01,1.458876286917557508e+01
-7.077077077077077227e+00,8.413947086784859808e-01,4.887372884519478600e-01,3.729014807102356555e-01,1.431419692677208921e+01
-7.057057057057057214e+00,8.333378504918824703e-01,4.914095287920495214e-01,3.913297275035416689e-01,1.405687678626864034e+01
-7.037037037037037202e+00,8.242855183713376777e-01,4.915539428205509820e-01,4.113372317460137206e-01,1.382373122269814303e+01
-7.017017017017017189e+00,8.145863653866126652e-01,4.890294464060116475e-01,4.328455228568935387e-01,1.361985494870837599e+01
-6.996996996996997176e+00,8.047160775688363410e-01,4.836962282362485266e-01,4.556817366462322383e-01,1.344836211866525666e+01
-6.976976976976977163e+00,7.952869417385982631e-01,4.754438896943403714e-01,4.795612929148414527e-01,1.331025246737008061e+01
-6.956956956956957150e+00,7.870401603802856805e-01,4.642219546194242819e-01,5.040768781410361887e-01,1.320436451627216456e+01
-6.936936936936937137e+00,7.808150376895185429e-01,4.500693126211371409e-01,5.286989148574492425e-01,1.312748729667712055e+01
-6.916916916916917124e+00,7.774923480202021731e-01,4.331374079692980050e-01,5.527920061185858103e-01,1.307467954757592743e+01
-6.896896896896897111e+00,7.779149908897482479e-01,4.137014698614706054e-01,5.756493575570518217e-01,1.303979963435044631e+01
-6.876876876876877098e+00,7.827961071970409579e-01,3.921555625221749830e-01,5.965431004739435439e-01,1.301618881287635965e+01
-6.856856856856857085e+00,7.926305343421153893e-01,3.689907653904510032e-01,6.147839276073829851e-01,1.299739619948068814e+01
-6.836836836836837072e+00,8.076269515854829217e-01,3.447603202399559530e-01,6.297803051559659471e-01,1.297781174071946175e+01
-6.816816816816817060e+00,8.276739650007088889e-01,3.200392311287815206e-01,6.410872370976137269e-01,1.295309855281416489e+01
-6.796796796796797047e+00,8.523450007920631011e-01,2.953868747323978305e-01,6.484373486581285206e-01,1.292038019549989869e+01
-6.776776776776776146e+00,8.809376058438604939e-01,2.713192078062656720e-01,6.517516394961099246e-01,1.287821301760224380e+01
-6.756756756756756133e+00,9.125360933613586578e-01,2.482932208436599009e-01,6.511316388281599421e-01,1.282642597413818386e+01
-6.736736736736736120e+00,9.460841107174103870e-01,2.267022992999198627e-01,6.468373742870631160e-01,1.276592263508984182e+01
-6.716716716716716107e+00,9.804550467904522559e-01,2.068787347684920008e-01,6.392562319646710733e-01,1.269851743311434866e+01
-6.696696696696696094e+00,1.014511336181374457e+00,1.890993370472930368e-01,6.288671048842435773e-01,1.262684091247210993e+01
-6.676676676676676081e+00,1.047146859527478879e+00,1.735914253164460852e-01,6.162031081953274203e-01,1.255431873670877430e+01
-6.656656656656656068e+00,1.077308882533183132e+00,1.605383780338233424e-01,6.018150945923419481e-01,1.248521940131415242e+01
-6.636636636636636055e+00,1.103997269043777596e+00,1.500854264615210376e-01,5.862371677839504081e-01,1.242477769310744229e+01
-6.616616616616616042e+00,1.126239380037477256e+00,1.423469377328077379e-01,5.699538820202564304e-01,1.237943004030547378e+01
-6.596596596596596029e+00,1.143039565167163207e+00,1.374159038074950767e-01,5.533660896700360876e-01,1.235723954639827049e+01
-6.576576576576576016e+00,1.153303335866623591e+00,1.353746430560733016e-01,5.367472795515821904e-01,1.236864432744916797e+01
-6.556556556556556004e+00,1.155741018138742859e+00,1.363021393370003609e-01,5.201723458222389240e-01,1.242774210207048213e+01
-6.536536536536535991e+00,1.148773234718154512e+00,1.402654691155710009e-01,5.033807684515270164e-01,1.255443643244141683e+01
-6.516516516516515978e+00,1.130519897164321552e+00,1.472634947262138894e-01,4.854954832797965247e-01,1.277788886770769317e+01
-6.496496496496495965e+00,1.099140983593076992e+00,1.570445532918434695e-01,4.644421304512833526e-01,1.314165231180851912e+01
-6.476476476476475952e+00,1.054335641350418573e+00,1.686232815694700127e-01,4.358194872243430495e-01,1.370997455742456594e+01
-6.456456456456455939e+00,1.002058410803455590e+00,1.792397871082712091e-01,3.911703702423494078e-01,1.457378909250594567e+01
-6.436436436436435926e+00,9.653131961751081347e-01,1.833589143014683898e-01,3.178604291621978106e-01,1.590124831776391723e+01
-6.416416416416415913e+00,9.965045213783001454e-01,3.317862223671338429e-01,2.616456143458427142e-01,2.359735158005202038e+01
-6.396396396396395900e+00,1.184944300635061065e+00,5.519572410966987475e-01,2.975743776255466710e-01,2.399772315405557421e+01
-6.376376376376375887e+00,1.244650472874779146e+00,6.293554786072315110e-01,2.986027835761581040e-01,2.340057946443324255e+01
-6.356356356356355874e+00,1.251246383012683427e+00,6.880089704726032318e-01,3.012583144626307941e-01,2.311586241804373643e+01
-6.336336336336335862e+00,1.208982651067396885e+00,7.459146544108622434e-01,3.183517751298459708e-01,2.329993675029426825e+01
-6.316316316316315849e+00,1.114057638741072331e+00,8.097606980847279479e-01,3.667773930694843698e-01,2.405024326187002615e+01
-6.296296296296295836e+00,1.001053394832383869e+00,8.674811147574184034e-01,4.577784060505540320e-01,2.502419240953909352e+01
-6.276276276276275823e+00,9.921049908837658027e-01,8.785565600727665014e-01,5.471309085275188888e-01,2.492764775368273433e+01
-6.256256256256255810e+00,1.134118668438215849e+00,8.367723217959394111e-01,5.607820212745825428e-01,2.324094406983806138e+01
-6.236236236236235797e+00,1.303709416590053127e+00,7.899145869115417051e-01,5.177087647253663105e-01,2.126583867308038478e+01
-6.216216216216215784e+00,1.429142713432246303e+00,7.600516754491366544e-01,4.661225677271866319e-01,1.977230169684272809e+01
-6.196196196196195771e+00,1.512141255453541389e+00,7.442035811153524527e-01,4.231796016201108124e-01,1.874747636235583315e+01
-6.176176176176175758e+00,1.567494766260068229e+00,7.364958797679281854e-01,3.900589645871976319e-01,1.803580120786455865e+01
-6.156156156156155745e+00,1.605852216364170637e+00,7.331907803323662876e-01,3.646198724026828430e-01,1.752479926054316550e+01
-6.136136136136135732e+00,1.633467779163634948e+00,7.322908284919327215e-01,3.447987189070894076e-01,1.714954574203951054e+01
-6.116116116116115720e+00,1.653889352541418223e+00,7.328094252654799856e-01,3.291075116633397357e-01,1.687610617690483750e+01
-6.096096096096095707e+00,1.669084624524172611e+00,7.343734234357740531e-01,3.165509651276341430e-01,1.669176806121327772e+01
-6.076076076076075694e+00,1.679967260496365578e+00,7.371143103980204447e-01,3.065051406136536372e-01,1.660443535778184909e+01
-6.056056056056055681e+00,1.686382444865261343e+00,7.418742193798377738e-01,2.986837243713220125e-01,1.665625707058451255e+01
-6.036036036036035668e+00,1.686042705460658819e+00,7.511356847840074957e-01,2.933374073155732287e-01,1.697860291592386517e+01
-6.016016016016015655e+00,1.669092580332135034e+00,7.727611150143051111e-01,2.924411483383675958e-01,1.803087505310088190e+01
-5.995995995995995642e+00,1.583858813157923873e+00,8.384298538956026503e-01,3.075185319477631851e-01,2.199405572488827687e+01
-5.975975975975975629e+00,1.226430718081605420e+00,9.932827481535340119e-01,3.877347233648510416e-01,3.598081970171099897e+01
-5.955955955955955616e+00,1.460878397932955597e+00,7.667217602487043093e-01,3.352266154070664417e-01,2.480325192131502376e+01
-5.935935935935935603e+00,1.626450876203319851e+00,6.911691512348414612e-01,2.940040979161989698e-01,1.856201198619488935e+01
-5.915915915915915591e+00,1.674579955471239501e+00,6.714643085196410066e-01,2.798667553080027570e-01,1.704883070369345432e+01
-5.895895895895895578e+00,1.694764732247650230e+00,6.587112601661083700e-01,2.721987972888860741e-01,1.669444382196625654e+01
-5.875875875875875565e+00,1.705627790555079848e+00,6.442886229523046016e-01,2.673332182165539250e-01,1.696220256013827310e+01
-5.855855855855855552e+00,1.710742194409330619e+00,6.213123576686739868e-01,2.708201332111491166e-01,1.820741257820836267e+01
-5.835835835835835539e+00,1.694634475427866604e+00,5.630277297592648500e-01,3.379347251118267614e-01,2.267525355295767753e+01
-5.815815815815815526e+00,1.556869979118158831e+00,4.054606949836242480e-01,7.542195039544525859e-01,3.327945118964144200e+01
-5.795795795795795513e+00,1.546498511425189903e+00,4.656783443550938095e-01,7.510990425276262705e-01,2.384938794692070374e+01
-5.775775775775775500e+00,1.599495887701139374e+00,5.142717444530318094e-01,5.887844753730080427e-01,1.856271197091338365e+01
-5.755755755755755487e+00,1.620105299769935225e+00,5.172364583815127759e-01,5.254602774194468973e-01,1.713036272904812662e+01
-5.735735735735735474e+00,1.625506986315775171e+00,5.054351055500486689e-01,5.014863936392847110e-01,1.679598435707129767e+01
-5.715715715715715461e+00,1.619481238565639636e+00,4.872354142975472979e-01,4.957773566579101177e-01,1.703801440519601229e+01
-5.695695695695695449e+00,1.594057895544984005e+00,4.659968372312018325e-01,5.038250516075694074e-01,1.804185178226465780e+01
-5.675675675675675436e+00,1.513857824613435543e+00,4.496126922748940880e-01,5.358614254457111370e-01,2.103152571563451900e+01
-5.655655655655655423e+00,1.309899893961549378e+00,4.898300156636671288e-01,6.228432668934827943e-01,2.867896744596788494e+01
-5.635635635635635410e+00,1.394475155555614299e+00,5.654288934467640582e-01,6.139061446549135548e-01,2.678564630356045129e+01
-5.615615615615615397e+00,1.600820371954701171e+00,5.249807783543311013e-01,5.427636917343152678e-01,2.004405633447526114e+01
-5.595595595595595384e+00,1.682073748085611165e+00,4.872346924406973923e-01,5.159146670590786243e-01,1.762303189159916883e+01
-5.575575575575575371e+00,1.722667783412698439e+00,4.617161987142442414e-01,5.047687303344643439e-01,1.669272712350496235e+01
-5.555555555555555358e+00,1.750154200343509547e+00,4.429580484078456393e-01,4.986351596287553756e-01,1.626460323773563843e+01
-5.535535535535535345e+00,1.772243060999501463e+00,4.279448335491317090e-01,4.943794381296696128e-01,1.604302780925586447e+01
-5.515515515515515332e+00,1.791353838320134839e+00,4.150385287277215118e-01,4.910379225350453014e-01,1.592315782047520045e+01
-5.495495495495495319e+00,1.808249899591349408e+00,4.032257544552846351e-01,4.883626925926981555e-01,1.586256956976165178e+01
-5.475475475475475307e+00,1.823102397191781021e+00,3.918132302363636632e-01,4.863596371904269633e-01,1.584305353159516905e+01
