energiesP,transmissionBRP,transmissionTLP,transmissionTRP, dos_DP
-7.077077077077077227e+00,7.910295886415836808e-01,4.683035450263690613e-01,4.056134719394789423e-01,1.448427213265662417e+01
-7.057057057057057214e+00,7.817500947516310417e-01,4.690017793976923310e-01,4.272825891280515598e-01,1.422242133459480584e+01
-7.037037037037037202e+00,7.720211371783586296e-01,4.668894481223603288e-01,4.503682478644791543e-01,1.398539078893299603e+01
-7.017017017017017189e+00,7.623755507760507921e-01,4.618724852751127652e-01,4.747058141067997394e-01,1.377841838851940359e+01
-6.996996996996997176e+00,7.534657239372217763e-01,4.538841470593973915e-01,5.000222021108664539e-01,1.360441985560546563e+01
-6.976976976976977163e+00,7.460497589145396180e-01,4.429139659318008237e-01,5.259272488546083979e-01,1.346393989650350420e+01
-6.956956956956957150e+00,7.409561018995411974e-01,4.290342973194245513e-01,5.519148813676961751e-01,1.335523811135757555e+01
-6.936936936936937137e+00,7.390258512164767923e-01,4.124200752381733115e-01,5.773776902131664279e-01,1.327456422295631633e+01
-6.916916916916917124e+00,7.410372061672061417e-01,3.933572159422364933e-01,6.016364639406001080e-01,1.321663386925453310e+01
-6.896896896896897111e+00,7.476222901226330375e-01,3.722366496502102495e-01,6.239830822727829851e-01,1.317525942511832504e+01
-6.876876876876877098e+00,7.591906018807466072e-01,3.495340916783897800e-01,6.437318060991017443e-01,1.314403901486623916e+01
-6.856856856856857085e+00,7.758735152870323004e-01,3.257793815675851246e-01,6.602717066212183683e-01,1.311698416575718973e+01
-6.836836836836837072e+00,7.974999398924846883e-01,3.015219598642481791e-01,6.731127065816356891e-01,1.308898606777381524e+01
-6.816816816816817060e+00,8.236059677025291403e-01,2.772995233013866856e-01,6.819194982632945656e-01,1.305607554826110750e+01
-6.796796796796797047e+00,8.534739408436663455e-01,2.536148816999219680e-01,6.865305091959131856e-01,1.301549735136301855e+01
-6.776776776776776146e+00,8.861914838641302694e-01,2.309225617117297569e-01,6.869617988690825960e-01,1.296566553039466285e+01
-6.756756756756756133e+00,9.207196148911782618e-01,2.096234229926269010e-01,6.833974393190030971e-01,1.290607693145822488e+01
-6.736736736736736120e+00,9.559602818207051378e-01,1.900638171814432453e-01,6.761685579031641025e-01,1.283723769323193054e+01
-6.716716716716716107e+00,9.908159730183407898e-01,1.725360233678598088e-01,6.657233769568281501e-01,1.276062235439637327e+01
-6.696696696696696094e+00,1.024236188572318795e+00,1.572782667784969057e-01,6.525908141464643597e-01,1.267865771648020790e+01
-6.676676676676676081e+00,1.055247151558108554e+00,1.444745173760906831e-01,6.373405807743360851e-01,1.259471643875846603e+01
-6.656656656656656068e+00,1.082962443695140831e+00,1.342555315108082126e-01,6.205428348792367821e-01,1.251311861617855392e+01
-6.636636636636636055e+00,1.106573631692177928e+00,1.267027955589992150e-01,6.027297582931668840e-01,1.243916527441606412e+01
-6.616616616616616042e+00,1.125321599673258177e+00,1.218562250581402967e-01,5.843595161717420883e-01,1.237925689713193123e+01
-6.596596596596596029e+00,1.138451445378181770e+00,1.197249712620681583e-01,5.657796419383243069e-01,1.234117908190304469e+01
-6.576576576576576016e+00,1.145157467931025685e+00,1.202985906113305248e-01,5.471814422896921215e-01,1.233466997014512145e+01
-6.556556556556556004e+00,1.144533434465292210e+00,1.235525192506227443e-01,5.285280678418750044e-01,1.237242942175750215e+01
-6.536536536536535991e+00,1.135566525049991560e+00,1.294351918406166646e-01,5.094231574993767220e-01,1.247179550263281200e+01
-6.516516516516515978e+00,1.117275668977863345e+00,1.378095033223767918e-01,4.888590071105169965e-01,1.265738807315200987e+01
-6.496496496496495965e+00,1.089255085408034507e+00,1.482901045223970204e-01,4.647404642920483497e-01,1.296504807863261810e+01
-6.476476476476475952e+00,1.053255480400866251e+00,1.598657207363120003e-01,4.330578212276716688e-01,1.344751098512833387e+01
-6.456456456456455939e+00,1.017066719170144573e+00,1.701956884021651462e-01,3.868104778612351802e-01,1.418637124561147012e+01
-6.436436436436435926e+00,1.001618705251528851e+00,1.751590019602109749e-01,3.163084920520656262e-01,1.538187548684562067e+01
-6.416416416416415913e+00,1.044393084762238466e+00,3.186988846067189685e-01,2.747406079062961193e-01,2.400166276521063935e+01
-6.396396396396395900e+00,1.253005014534093631e+00,5.224053868007965118e-01,3.064358012022774247e-01,2.396728426324905215e+01
-6.376376376376375887e+00,1.329348419940449944e+00,5.915606470890597546e-01,3.010413028322919682e-01,2.306841922070761797e+01
-6.356356356356355874e+00,1.361245357215627561e+00,6.404370273575915595e-01,2.933551796786856292e-01,2.244643564139247260e+01
-6.336336336336335862e+00,1.359854615975182757e+00,6.844123129671811911e-01,2.898217531777161904e-01,2.213854755337768410e+01
-6.316316316316315849e+00,1.321447654840869346e+00,7.315073604073283331e-01,2.968345819411847275e-01,2.220585340291988885e+01
-6.296296296296295836e+00,1.236345193844677670e+00,7.875900126102537424e-01,3.248984155789007011e-01,2.273049710099974519e+01
-6.276276276276275823e+00,1.109537709439892161e+00,8.506712238687109684e-01,3.864643063500440290e-01,2.362494698360070444e+01
-6.256256256256255810e+00,1.013210722503691041e+00,8.942992314157561795e-01,4.705541568950226683e-01,2.415837966099141809e+01
-6.236236236236235797e+00,1.057360610734066730e+00,8.835622384364353321e-01,5.187365168329222120e-01,2.334033835792917699e+01
-6.216216216216215784e+00,1.206195053505650705e+00,8.377283315893642168e-01,5.038160173774861583e-01,2.162751046896832108e+01
-6.196196196196195771e+00,1.351722516778140815e+00,7.955863109037356606e-01,4.612203805314579741e-01,2.005379460889316690e+01
-6.176176176176175758e+00,1.457641045896110210e+00,7.678193108446020876e-01,4.190582072750268505e-01,1.891807482786251882e+01
-6.156156156156155745e+00,1.529745737292737440e+00,7.511243148617217091e-01,3.847732435040636667e-01,1.813655040049691536e+01
-6.136136136136135732e+00,1.579180143938413217e+00,7.411703368472430942e-01,3.580939587576342231e-01,1.759278907959052418e+01
-6.116116116116115720e+00,1.613905820157421678e+00,7.351096026263495009e-01,3.373389686578875390e-01,1.720965946862446216e+01
-6.096096096096095707e+00,1.638750885708775584e+00,7.313279352479582496e-01,3.210206710602902525e-01,1.694509489609822950e+01
-6.076076076076075694e+00,1.656431943809109963e+00,7.290174485592525455e-01,3.080770636544446495e-01,1.678281300410352728e+01
-6.056056056056055681e+00,1.668148263438794965e+00,7.279819629565116301e-01,2.978407164095269177e-01,1.673129957698230541e+01
-6.036036036036035668e+00,1.673471571678490699e+00,7.287677271012669156e-01,2.900718950303901589e-01,1.683859915844240618e+01
-6.016016016016015655e+00,1.668653399146753813e+00,7.335163245146129052e-01,2.853712531686673493e-01,1.725185318021672387e+01
-5.995995995995995642e+00,1.638529043406889318e+00,7.495404198797777084e-01,2.873913832601022178e-01,1.846189397686773503e+01
-5.975975975975975629e+00,1.512478417049827772e+00,8.059737348303473992e-01,3.164677107623504737e-01,2.250605076209993882e+01
-5.955955955955955616e+00,1.110348049111472557e+00,9.418000198147111757e-01,4.446702954937894470e-01,3.312761281924215240e+01
-5.935935935935935603e+00,1.327423431471060900e+00,7.978791582329771703e-01,4.060848066281987356e-01,2.510156163616753489e+01
-5.915915915915915591e+00,1.548089595506634497e+00,7.047310723321442705e-01,3.358684547069677451e-01,1.921699835582794336e+01
-5.895895895895895578e+00,1.620074882251828274e+00,6.696392649283432474e-01,3.092513890790931086e-01,1.764425656308711510e+01
-5.875875875875875565e+00,1.648059770451108630e+00,6.454927366295830637e-01,2.978865752710386783e-01,1.735633866776779399e+01
-5.855855855855855552e+00,1.657498292754418401e+00,6.190315283846784533e-01,2.972257984699894773e-01,1.784083696806980868e+01
-5.835835835835835539e+00,1.649097789342158560e+00,5.773200443517167990e-01,3.242071046909216769e-01,1.949608223688250774e+01
-5.815815815815815526e+00,1.597595046816377984e+00,4.891996435324471593e-01,4.668642429803768756e-01,2.368262441642831462e+01
-5.795795795795795513e+00,1.496622410790162450e+00,3.751150951986694793e-01,8.192356999519807559e-01,2.756472179042762249e+01
-5.775775775775775500e+00,1.515994561980156252e+00,4.136791791306247412e-01,8.521343391697179248e-01,2.274359917340879278e+01
-5.755755755755755487e+00,1.565473897943798987e+00,4.609086196774587751e-01,7.302639321440221876e-01,1.910364234388330829e+01
-5.735735735735735474e+00,1.590821641257985419e+00,4.752885859704005789e-01,6.567693387206131606e-01,1.770408215741563396e+01
-5.715715715715715461e+00,1.599911587798475976e+00,4.752778863785122043e-01,6.193268866727024147e-01,1.727674501503129179e+01
-5.695695695695695449e+00,1.594442163556180070e+00,4.705244061578727766e-01,6.017903595025666519e-01,1.743287422302304890e+01
-5.675675675675675436e+00,1.564306016281131528e+00,4.670161134475494524e-01,5.979870549433441429e-01,1.831475369949312437e+01
-5.655655655655655423e+00,1.475063844721302697e+00,4.752131563082666044e-01,6.090861210928295577e-01,2.082542842310789055e+01
-5.635635635635635410e+00,1.287013155253260210e+00,5.232304258498963190e-01,6.284481692837280420e-01,2.657037703390397709e+01
-5.615615615615615397e+00,1.360353986738938925e+00,5.589516850385504165e-01,5.764558211751016348e-01,2.677012620916908503e+01
-5.595595595595595384e+00,1.617065378154203703e+00,5.124797877524200906e-01,5.189582876634731834e-01,2.081411390225061453e+01
-5.575575575575575371e+00,1.731817069091710071e+00,4.774735621035117172e-01,4.982435708765036164e-01,1.804236161579837372e+01
-5.555555555555555358e+00,1.786148900133420314e+00,4.558952588211789836e-01,4.879079786374319605e-01,1.689777874710507888e+01
-5.535535535535535345e+00,1.819736039575758024e+00,4.399121055602014940e-01,4.804182777749296807e-01,1.635533990950979799e+01
-5.515515515515515332e+00,1.844596125611667858e+00,4.259176060017919041e-01,4.741873819666531098e-01,1.606997414256793633e+01
-5.495495495495495319e+00,1.864764253584211939e+00,4.122246635503977186e-01,4.689255496031422554e-01,1.591408667622191508e+01
-5.475475475475475307e+00,1.881748550249165541e+00,3.979435519077194616e-01,4.646331150154566769e-01,1.583436797514226235e+01
-5.455455455455455294e+00,1.896133933642100589e+00,3.825544149137261041e-01,4.613530367948312505e-01,1.580685147441148430e+01
